 30 30
 0.507277E-21 -0.169092E-21 -0.204546E-21  0.121918E-23 -0.406393E-24 -0.114578E-23
 0.681311E-02 -0.227104E-02 -0.663736E-07  0.679171E-02 -0.226389E-02 -0.185506E-05
 0.667923E-02 -0.222634E-02 -0.112407E-04  0.635324E-02 -0.211752E-02 -0.379560E-04
 0.567793E-02 -0.189216E-02 -0.903847E-04  0.460313E-02 -0.153364E-02 -0.163965E-03
 0.326629E-02 -0.108801E-02 -0.231156E-03  0.197377E-02 -0.657420E-03 -0.254524E-03
 0.995679E-03 -0.331669E-03 -0.218470E-03  0.410959E-03 -0.136923E-03 -0.145076E-03
 0.134916E-03 -0.449602E-04 -0.731330E-04  0.335910E-04 -0.111956E-04 -0.265864E-04
 0.597407E-05 -0.199125E-05 -0.597082E-05  0.851777E-06 -0.283922E-06 -0.193191E-06
 0.225045E-06 -0.750150E-07  0.411241E-06  0.853610E-07 -0.284536E-07  0.158769E-06
 0.180942E-07 -0.603138E-08  0.276706E-07  0.134429E-08 -0.448097E-09  0.177298E-08
 0.165785E-11 -0.552485E-12 -0.162535E-11  0.205312E-10 -0.684373E-11  0.372740E-10
 0.497370E-11 -0.165790E-11  0.900277E-11  0.457140E-12 -0.152380E-12  0.753178E-12
 0.372024E-13 -0.124008E-13  0.312854E-13  0.764612E-14 -0.254869E-14 -0.204975E-14
 0.114661E-14 -0.382202E-15 -0.114372E-14  0.295683E-17 -0.985611E-18  0.212927E-17
 0.706577E-18 -0.235524E-18  0.300289E-18  0.204569E-20 -0.681897E-21 -0.164888E-20
 0.257379E-23 -0.857930E-24 -0.104855E-23  0.612769E-26 -0.204256E-26 -0.575816E-26
 0.115781E-01 -0.385938E-02 -0.112891E-06  0.115420E-01 -0.384728E-02 -0.315330E-05
 0.113512E-01 -0.378339E-02 -0.191132E-04  0.107999E-01 -0.359881E-02 -0.645723E-04
 0.965599E-02 -0.321617E-02 -0.153744E-03  0.783332E-02 -0.260736E-02 -0.279048E-03
 0.556506E-02 -0.185116E-02 -0.393955E-03  0.336704E-02 -0.111975E-02 -0.434334E-03
 0.170075E-02 -0.565762E-03 -0.373355E-03  0.702915E-03 -0.233976E-03 -0.248292E-03
 0.231030E-03 -0.769495E-04 -0.125308E-03  0.575765E-04 -0.191848E-04 -0.455906E-04
 0.102485E-04 -0.341561E-05 -0.102429E-04  0.146257E-05 -0.487504E-06 -0.330398E-06
 0.386578E-06 -0.128859E-06  0.706445E-06  0.146609E-06 -0.488697E-07  0.272698E-06
 0.310757E-07 -0.103585E-07  0.475255E-07  0.230883E-08 -0.769604E-09  0.304537E-08
 0.284635E-11 -0.948102E-12 -0.279130E-11  0.352524E-10 -0.117507E-10  0.639984E-10
 0.854016E-11 -0.284671E-11  0.154582E-10  0.784908E-12 -0.261635E-12  0.129320E-11
 0.638710E-13 -0.212902E-13  0.537060E-13  0.131271E-13 -0.437564E-14 -0.352243E-14
 0.196871E-14 -0.656224E-15 -0.196380E-14  0.507689E-17 -0.169230E-17  0.364924E-17
 0.121351E-17 -0.404494E-18  0.516013E-18  0.351333E-20 -0.117111E-20 -0.283156E-20
 0.442015E-23 -0.147338E-23 -0.180062E-23  0.105233E-25 -0.350776E-26 -0.988866E-26
 0.159162E-01 -0.530538E-02 -0.155480E-06  0.158672E-01 -0.528891E-02 -0.434292E-05
 0.156067E-01 -0.520124E-02 -0.263079E-04  0.148527E-01 -0.494770E-02 -0.888530E-04
 0.132887E-01 -0.442269E-02 -0.211688E-03  0.107911E-01 -0.358671E-02 -0.384502E-03
 0.767939E-02 -0.254914E-02 -0.543850E-03  0.465487E-02 -0.154440E-02 -0.600758E-03
 0.235597E-02 -0.782100E-03 -0.517555E-03  0.975668E-03 -0.324301E-03 -0.344946E-03
 0.321233E-03 -0.106907E-03 -0.174389E-03  0.801713E-04 -0.267031E-04 -0.635236E-04
 0.142884E-04 -0.476123E-05 -0.142806E-04  0.204195E-05 -0.680591E-06 -0.458506E-06
 0.540041E-06 -0.180013E-06  0.986934E-06  0.204764E-06 -0.682545E-07  0.380886E-06
 0.433994E-07 -0.144664E-07  0.663782E-07  0.322461E-08 -0.107485E-08  0.425382E-08
 0.397325E-11 -0.132250E-11 -0.389791E-11  0.492140E-10 -0.164045E-10  0.893416E-10
 0.119230E-10 -0.397433E-11  0.215812E-10  0.109575E-11 -0.365248E-12  0.180533E-11
 0.891551E-13 -0.297179E-13  0.749521E-13  0.183231E-13 -0.610753E-14 -0.492377E-14
 0.274832E-14 -0.916073E-15 -0.274158E-14  0.708763E-17 -0.236254E-17  0.508065E-17
 0.169474E-17 -0.564892E-18  0.721255E-18  0.490654E-20 -0.163550E-20 -0.395389E-20
 0.617258E-23 -0.205752E-23 -0.251417E-23  0.146953E-25 -0.489843E-26 -0.138090E-25
 0.189521E-01 -0.631734E-02 -0.185412E-06  0.188944E-01 -0.629782E-02 -0.518099E-05
 0.185867E-01 -0.619379E-02 -0.313660E-04  0.176927E-01 -0.589188E-02 -0.105887E-03
 0.158411E-01 -0.526805E-02 -0.252469E-03  0.128772E-01 -0.427392E-02 -0.458959E-03
 0.917894E-02 -0.304051E-02 -0.650291E-03  0.557408E-02 -0.184497E-02 -0.719747E-03
 0.282689E-02 -0.936453E-03 -0.621435E-03  0.117302E-02 -0.389326E-03 -0.415086E-03
 0.386883E-03 -0.128649E-03 -0.210214E-03  0.966934E-04 -0.321932E-04 -0.766650E-04
 0.172550E-04 -0.574880E-05 -0.172455E-04  0.246932E-05 -0.822998E-06 -0.551110E-06
 0.653462E-06 -0.217820E-06  0.119427E-05  0.247714E-06 -0.825707E-07  0.460800E-06
 0.524989E-07 -0.174994E-07  0.803023E-07  0.390090E-08 -0.130027E-08  0.514662E-08
 0.480416E-11 -0.159787E-11 -0.471477E-11  0.595102E-10 -0.198365E-10  0.108029E-09
 0.144183E-10 -0.480607E-11  0.260974E-10  0.132498E-11 -0.441657E-12  0.218299E-11
 0.107793E-12 -0.359303E-13  0.906045E-13  0.221530E-13 -0.738404E-14 -0.596147E-14
 0.332321E-14 -0.110768E-14 -0.331521E-14  0.857060E-17 -0.285686E-17  0.612673E-17
 0.205008E-17 -0.683318E-18  0.873227E-18  0.593520E-20 -0.197838E-20 -0.478219E-20
 0.746644E-23 -0.248880E-23 -0.304084E-23  0.177749E-25 -0.592497E-26 -0.167029E-25
 0.225653E-01 -0.752175E-02 -0.221104E-06  0.224972E-01 -0.749852E-02 -0.617920E-05
 0.221357E-01 -0.737531E-02 -0.374101E-04  0.210815E-01 -0.701664E-02 -0.126272E-03
 0.188950E-01 -0.627549E-02 -0.301364E-03  0.153873E-01 -0.509467E-02 -0.548706E-03
 0.109965E-01 -0.362969E-02 -0.779541E-03  0.669917E-02 -0.220841E-02 -0.865692E-03
 0.340867E-02 -0.112514E-02 -0.750176E-03  0.141911E-02 -0.469827E-03 -0.502895E-03
 0.469390E-03 -0.155863E-03 -0.255418E-03  0.117596E-03 -0.391254E-04 -0.933386E-04
 0.210294E-04 -0.700426E-05 -0.210176E-04  0.301642E-05 -0.100526E-05 -0.666389E-06
 0.799040E-06 -0.266346E-06  0.146044E-05  0.302787E-06 -0.100928E-06  0.563293E-06
 0.641635E-07 -0.213874E-07  0.981583E-07  0.476804E-08 -0.158928E-08  0.629200E-08
 0.586724E-11 -0.194895E-11 -0.576142E-11  0.726873E-10 -0.242286E-10  0.131941E-09
 0.176123E-10 -0.587070E-11  0.318779E-10  0.161833E-11 -0.539436E-12  0.266628E-11
 0.131632E-12 -0.438757E-13  0.110608E-12  0.270510E-13 -0.901642E-14 -0.729700E-14
 0.405883E-14 -0.135283E-14 -0.404935E-14  0.104686E-16 -0.348952E-17  0.744910E-17
 0.250558E-17 -0.835113E-18  0.106875E-17  0.725374E-20 -0.241787E-20 -0.584328E-20
 0.912440E-23 -0.304144E-23 -0.371532E-23  0.217214E-25 -0.724048E-26 -0.204113E-25
 0.262965E-01 -0.876548E-02 -0.258030E-06  0.262182E-01 -0.873841E-02 -0.720559E-05
 0.258046E-01 -0.859558E-02 -0.436775E-04  0.245962E-01 -0.817941E-02 -0.147551E-03
 0.220798E-01 -0.731811E-02 -0.352518E-03  0.180336E-01 -0.594759E-02 -0.643662E-03
 0.129393E-01 -0.424651E-02 -0.918123E-03  0.792291E-02 -0.259453E-02 -0.102505E-02
 0.405252E-02 -0.132975E-02 -0.893431E-03  0.169598E-02 -0.559145E-03 -0.602364E-03
 0.563541E-03 -0.186680E-03 -0.307353E-03  0.141723E-03 -0.470979E-04 -0.112681E-03
 0.254299E-04 -0.846575E-05 -0.254145E-04  0.366101E-05 -0.121992E-05 -0.795565E-06
 0.971334E-06 -0.323777E-06  0.177557E-05  0.367856E-06 -0.122617E-06  0.684433E-06
 0.779383E-07 -0.259787E-07  0.119258E-06  0.579245E-08 -0.193069E-08  0.764639E-08
 0.711889E-11 -0.235964E-11 -0.699626E-11  0.882041E-10 -0.294003E-10  0.160091E-09
 0.213748E-10 -0.712482E-11  0.386868E-10  0.196373E-11 -0.654561E-12  0.323529E-11
 0.159675E-12 -0.532217E-13  0.134106E-12  0.328116E-13 -0.109361E-13 -0.888459E-14
 0.492488E-14 -0.164140E-14 -0.491391E-14  0.127042E-16 -0.423470E-17  0.897347E-17
 0.304348E-17 -0.101434E-17  0.130121E-17  0.881068E-20 -0.293680E-20 -0.709503E-20
 0.110821E-22 -0.369397E-23 -0.451080E-23  0.263796E-25 -0.879321E-26 -0.247883E-25
 0.295480E-01 -0.984928E-02 -0.290632E-06  0.294617E-01 -0.981883E-02 -0.810521E-05
 0.290080E-01 -0.965879E-02 -0.491783E-04  0.276850E-01 -0.919393E-02 -0.166451E-03
 0.249150E-01 -0.823014E-02 -0.398477E-03  0.204435E-01 -0.669948E-02 -0.730854E-03
 0.147632E-01 -0.479917E-02 -0.104911E-02  0.911307E-02 -0.295104E-02 -0.118130E-02
 0.470119E-02 -0.152702E-02 -0.103926E-02  0.198396E-02 -0.649366E-03 -0.707121E-03
 0.664108E-03 -0.219076E-03 -0.363521E-03  0.168053E-03 -0.557343E-04 -0.133978E-03
 0.303203E-04 -0.100851E-04 -0.302986E-04  0.439105E-05 -0.146285E-05 -0.928429E-06
 0.116803E-05 -0.389341E-06  0.213556E-05  0.441922E-06 -0.147304E-06  0.822412E-06
 0.936038E-07 -0.311998E-07  0.143281E-06  0.695830E-08 -0.231918E-08  0.919039E-08
 0.853576E-11 -0.281875E-11 -0.839800E-11  0.105761E-09 -0.352514E-10  0.191925E-09
 0.256348E-10 -0.854473E-11  0.463947E-10  0.235445E-11 -0.784787E-12  0.387892E-11
 0.191346E-12 -0.637753E-13  0.160575E-12  0.393150E-13 -0.131028E-13 -0.107114E-13
 0.590438E-14 -0.196768E-14 -0.589219E-14  0.152341E-16 -0.507798E-17  0.106287E-16
 0.365519E-17 -0.121809E-17  0.156825E-17  0.105809E-19 -0.352679E-20 -0.851554E-20
 0.133048E-22 -0.443483E-23 -0.541300E-23  0.316699E-25 -0.105566E-25 -0.297591E-25
 0.310494E-01 -0.103497E-01 -0.306461E-06  0.309606E-01 -0.103176E-01 -0.854358E-05
 0.304939E-01 -0.101489E-01 -0.517826E-04  0.291398E-01 -0.966203E-02 -0.175574E-03
 0.263018E-01 -0.865476E-02 -0.421568E-03  0.216905E-01 -0.705584E-02 -0.776950E-03
 0.157789E-01 -0.507202E-02 -0.112322E-02  0.982917E-02 -0.314037E-02 -0.127685E-02
 0.512007E-02 -0.164247E-02 -0.113520E-02  0.218122E-02 -0.707516E-03 -0.780426E-03
 0.736337E-03 -0.241629E-03 -0.404689E-03  0.187660E-03 -0.620768E-04 -0.150063E-03
 0.340715E-04 -0.113205E-04 -0.340404E-04  0.496803E-05 -0.165460E-05 -0.101692E-05
 0.132539E-05 -0.441790E-06  0.242379E-05  0.500903E-06 -0.166962E-06  0.932397E-06
 0.106062E-06 -0.353514E-07  0.162418E-06  0.788646E-08 -0.262839E-08  0.104228E-07
 0.965635E-11 -0.317395E-11 -0.950865E-11  0.119612E-09 -0.398670E-10  0.217020E-09
 0.289992E-10 -0.966606E-11  0.524805E-10  0.266262E-11 -0.887488E-12  0.438650E-11
 0.216260E-12 -0.720754E-13  0.181315E-12  0.444284E-13 -0.148056E-13 -0.121901E-13
 0.667672E-14 -0.222481E-14 -0.666406E-14  0.172321E-16 -0.574393E-17  0.118516E-16
 0.414169E-17 -0.138004E-17  0.178441E-17  0.119884E-19 -0.399582E-20 -0.964180E-20
 0.150706E-22 -0.502338E-23 -0.612767E-23  0.358710E-25 -0.119570E-25 -0.337062E-25
 0.311444E-01 -0.103813E-01 -0.308720E-06  0.310576E-01 -0.103489E-01 -0.861133E-05
 0.306035E-01 -0.101793E-01 -0.521270E-04  0.292891E-01 -0.969183E-02 -0.177016E-03
 0.265377E-01 -0.868829E-02 -0.426689E-03  0.220247E-01 -0.709459E-02 -0.791127E-03
 0.161761E-01 -0.512082E-02 -0.115430E-02  0.101968E-01 -0.319736E-02 -0.132828E-02
 0.537988E-02 -0.169534E-02 -0.119722E-02  0.232033E-02 -0.742832E-03 -0.834232E-03
 0.792064E-03 -0.257913E-03 -0.437570E-03  0.203774E-03 -0.671507E-04 -0.163581E-03
 0.373069E-04 -0.123756E-04 -0.372585E-04  0.548906E-05 -0.182735E-05 -0.107444E-05
 0.147001E-05 -0.489995E-06  0.268903E-05  0.554754E-06 -0.184909E-06  0.103296E-05
 0.117413E-06 -0.391336E-07  0.179900E-06  0.873363E-08 -0.291051E-08  0.115518E-07
 0.106724E-10 -0.348408E-11 -0.105138E-10  0.132083E-09 -0.440217E-10  0.239586E-09
 0.320332E-10 -0.106772E-10  0.579665E-10  0.293996E-11 -0.979903E-12  0.484322E-11
 0.238592E-12 -0.795125E-13  0.199790E-12  0.490083E-13 -0.163299E-13 -0.135724E-13
 0.737149E-14 -0.245592E-14 -0.735893E-14  0.190337E-16 -0.634443E-17  0.128385E-16
 0.458493E-17 -0.152745E-17  0.198629E-17  0.132702E-19 -0.442288E-20 -0.106634E-19
 0.166769E-22 -0.555869E-23 -0.677574E-23  0.396877E-25 -0.132292E-25 -0.372919E-25
 0.290213E-01 -0.967357E-02 -0.288884E-06  0.289449E-01 -0.964331E-02 -0.807206E-05
 0.285475E-01 -0.948591E-02 -0.489931E-04  0.273949E-01 -0.903407E-02 -0.166670E-03
 0.249685E-01 -0.810534E-02 -0.403948E-03  0.209423E-01 -0.663269E-02 -0.756241E-03
 0.156288E-01 -0.481463E-02 -0.112053E-02  0.100493E-01 -0.304410E-02 -0.131536E-02
 0.541962E-02 -0.165053E-02 -0.121333E-02  0.238721E-02 -0.744736E-03 -0.864991E-03
 0.830591E-03 -0.266298E-03 -0.462742E-03  0.217197E-03 -0.710252E-04 -0.175465E-03
 0.403434E-04 -0.133396E-04 -0.402507E-04  0.602905E-05 -0.200540E-05 -0.108654E-05
 0.162519E-05 -0.541712E-06  0.297426E-05  0.611771E-06 -0.203907E-06  0.113975E-05
 0.129385E-06 -0.431210E-07  0.198431E-06  0.963023E-08 -0.320882E-08  0.127556E-07
 0.117448E-10 -0.378276E-11 -0.115558E-10  0.144915E-09 -0.482943E-10  0.262743E-09
 0.351656E-10 -0.117208E-10  0.636253E-10  0.322506E-11 -0.107487E-11  0.531251E-11
 0.261359E-12 -0.870867E-13  0.218378E-12  0.536699E-13 -0.178786E-13 -0.151034E-13
 0.808543E-14 -0.269288E-14 -0.807352E-14  0.208976E-16 -0.696558E-17  0.136092E-16
 0.505254E-17 -0.168261E-17  0.220993E-17  0.146212E-19 -0.487278E-20 -0.117305E-19
 0.183638E-22 -0.612076E-23 -0.745053E-23  0.436946E-25 -0.145648E-25 -0.410555E-25
 0.250159E-01 -0.833842E-02 -0.249854E-06  0.249563E-01 -0.831290E-02 -0.699452E-05
 0.246424E-01 -0.817884E-02 -0.427220E-04  0.237249E-01 -0.779242E-02 -0.145761E-03
 0.217701E-01 -0.699509E-02 -0.355471E-03  0.184910E-01 -0.573475E-02 -0.673191E-03
 0.140644E-01 -0.418364E-02 -0.101573E-02  0.926664E-02 -0.267852E-02 -0.122088E-02
 0.513554E-02 -0.148980E-02 -0.115818E-02  0.232271E-02 -0.697331E-03 -0.849238E-03
 0.827680E-03 -0.259180E-03 -0.465668E-03  0.220928E-03 -0.713940E-04 -0.179793E-03
 0.417955E-04 -0.137508E-04 -0.416193E-04  0.637014E-05 -0.211609E-05 -0.102274E-05
 0.173091E-05 -0.576938E-06  0.316937E-05  0.649494E-06 -0.216472E-06  0.121086E-05
 0.137238E-06 -0.457339E-07  0.210726E-06  0.102233E-07 -0.340568E-08  0.135649E-07
 0.124747E-10 -0.393776E-11 -0.122053E-10  0.152848E-09 -0.509318E-10  0.276962E-09
 0.371173E-10 -0.123707E-10  0.671442E-10  0.340086E-11 -0.113336E-11  0.560162E-11
 0.275111E-12 -0.916479E-13  0.229221E-12  0.564744E-13 -0.188057E-13 -0.162152E-13
 0.852560E-14 -0.283805E-14 -0.851382E-14  0.220705E-16 -0.735636E-17  0.137126E-16
 0.535940E-17 -0.178381E-17  0.237268E-17  0.155061E-19 -0.516712E-20 -0.124153E-19
 0.194612E-22 -0.648625E-23 -0.788231E-23  0.462927E-25 -0.154308E-25 -0.434949E-25
 0.206443E-01 -0.688123E-02 -0.207581E-06  0.206018E-01 -0.686120E-02 -0.581321E-05
 0.203659E-01 -0.675204E-02 -0.356765E-04  0.196704E-01 -0.643538E-02 -0.122301E-03
 0.181760E-01 -0.578003E-02 -0.300301E-03  0.156325E-01 -0.474343E-02 -0.575517E-03
 0.121199E-01 -0.347081E-02 -0.883867E-03  0.819392E-02 -0.224396E-02 -0.108843E-02
 0.467463E-02 -0.127825E-02 -0.106276E-02  0.217615E-02 -0.622127E-03 -0.802847E-03
 0.795717E-03 -0.241574E-03 -0.452034E-03  0.217184E-03 -0.690849E-04 -0.177998E-03
 0.419178E-04 -0.136996E-04 -0.416164E-04  0.652642E-05 -0.216426E-05 -0.908178E-06
 0.178819E-05 -0.596009E-06  0.327574E-05  0.668647E-06 -0.222844E-06  0.124750E-05
 0.141148E-06 -0.470317E-07  0.217011E-06  0.105249E-07 -0.350519E-08  0.139912E-07
 0.129081E-10 -0.397121E-11 -0.124808E-10  0.156226E-09 -0.520487E-10  0.282890E-09
 0.379676E-10 -0.126533E-10  0.686676E-10  0.347515E-11 -0.115799E-11  0.572338E-11
 0.280554E-12 -0.934339E-13  0.233023E-12  0.575728E-13 -0.191620E-13 -0.168923E-13
 0.871211E-14 -0.289823E-14 -0.869839E-14  0.226059E-16 -0.753461E-17  0.132930E-16
 0.551253E-17 -0.183345E-17  0.247304E-17  0.159454E-19 -0.531272E-20 -0.127382E-19
 0.199965E-22 -0.666423E-23 -0.808333E-23  0.475518E-25 -0.158505E-25 -0.446759E-25
 0.155916E-01 -0.519700E-02 -0.159946E-06  0.155623E-01 -0.518171E-02 -0.447429E-05
 0.154044E-01 -0.510022E-02 -0.274939E-04  0.149346E-01 -0.486264E-02 -0.947850E-04
 0.139170E-01 -0.436982E-02 -0.234566E-03  0.121536E-01 -0.358749E-02 -0.455908E-03
 0.965153E-02 -0.262738E-02 -0.715480E-03  0.674695E-02 -0.171168E-02 -0.908669E-03
 0.400216E-02 -0.100062E-02 -0.920726E-03  0.193864E-02 -0.512467E-03 -0.723518E-03
 0.734456E-03 -0.211780E-03 -0.422087E-03  0.206633E-03 -0.639950E-04 -0.170713E-03
 0.409864E-04 -0.132451E-04 -0.404599E-04  0.656772E-05 -0.217164E-05 -0.723355E-06
 0.181861E-05 -0.606108E-06  0.333284E-05  0.676754E-06 -0.225530E-06  0.126389E-05
 0.142680E-06 -0.475333E-07  0.219745E-06  0.106546E-07 -0.354681E-08  0.141980E-07
 0.132750E-10 -0.392060E-11 -0.124942E-10  0.156548E-09 -0.521420E-10  0.283194E-09
 0.380874E-10 -0.126918E-10  0.688636E-10  0.348106E-11 -0.115975E-11  0.573230E-11
 0.280253E-12 -0.932880E-13  0.231746E-12  0.574871E-13 -0.191178E-13 -0.173646E-13
 0.872914E-14 -0.290074E-14 -0.870795E-14  0.227492E-16 -0.758200E-17  0.123233E-16
 0.557319E-17 -0.185143E-17  0.254610E-17  0.161152E-19 -0.536798E-20 -0.128327E-19
 0.201860E-22 -0.672669E-23 -0.813783E-23  0.479855E-25 -0.159950E-25 -0.450805E-25
 0.937549E-02 -0.312500E-02 -0.102572E-06  0.936097E-02 -0.311586E-02 -0.286458E-05
 0.928035E-02 -0.306653E-02 -0.174364E-04  0.904146E-02 -0.292352E-02 -0.602147E-04
 0.852289E-02 -0.262750E-02 -0.150412E-03  0.761410E-02 -0.215596E-02 -0.297938E-03
 0.628121E-02 -0.157404E-02 -0.483574E-03  0.463386E-02 -0.102467E-02 -0.644621E-03
 0.294079E-02 -0.614690E-03 -0.693678E-03  0.153074E-02 -0.341142E-03 -0.582814E-03
 0.619125E-03 -0.158448E-03 -0.361764E-03  0.183989E-03 -0.534599E-04 -0.153424E-03
 0.383194E-04 -0.120537E-04 -0.372504E-04  0.645413E-05 -0.211947E-05 -0.383946E-06
 0.181608E-05 -0.605147E-06  0.332822E-05  0.669831E-06 -0.223191E-06  0.125316E-05
 0.140927E-06 -0.469317E-07  0.217689E-06  0.105554E-07 -0.351048E-08  0.141211E-07
 0.139435E-10 -0.378244E-11 -0.120770E-10  0.152132E-09 -0.506400E-10  0.274667E-09
 0.370855E-10 -0.123550E-10  0.670132E-10  0.338045E-11 -0.112577E-11  0.556507E-11
 0.270760E-12 -0.900258E-13  0.222060E-12  0.555116E-13 -0.184257E-13 -0.176324E-13
 0.848726E-14 -0.281325E-14 -0.843589E-14  0.223841E-16 -0.745955E-17  0.102296E-16
 0.550685E-17 -0.182439E-17  0.259930E-17  0.159132E-19 -0.529772E-20 -0.125951E-19
 0.198909E-22 -0.662680E-23 -0.797817E-23  0.472516E-25 -0.157502E-25 -0.443863E-25
 0.544039E-02 -0.181336E-02 -0.631539E-07  0.543250E-02 -0.180782E-02 -0.176380E-05
 0.539330E-02 -0.177950E-02 -0.106952E-04  0.527543E-02 -0.169667E-02 -0.369827E-04
 0.502018E-02 -0.152474E-02 -0.936103E-04  0.457293E-02 -0.124967E-02 -0.189340E-03
 0.390396E-02 -0.907097E-03 -0.316921E-03  0.303341E-02 -0.582100E-03 -0.441373E-03
 0.206488E-02 -0.349650E-03 -0.504197E-03  0.116464E-02 -0.207304E-03 -0.453837E-03
 0.508791E-03 -0.109890E-03 -0.301342E-03  0.161083E-03 -0.425727E-04 -0.134653E-03
 0.354021E-04 -0.106956E-04 -0.335604E-04  0.627667E-05 -0.204033E-05 -0.445556E-07
 0.178817E-05 -0.595637E-06  0.327283E-05  0.652694E-06 -0.217448E-06  0.122332E-05
 0.137043E-06 -0.456162E-07  0.212309E-06  0.103058E-07 -0.342317E-08  0.138332E-07
 0.152617E-10 -0.376075E-11 -0.114316E-10  0.145182E-09 -0.482851E-10  0.261470E-09
 0.354655E-10 -0.118112E-10  0.640413E-10  0.322303E-11 -0.107271E-11  0.530410E-11
 0.256667E-12 -0.851982E-13  0.208515E-12  0.526159E-13 -0.174157E-13 -0.175995E-13
 0.811506E-14 -0.267995E-14 -0.800124E-14  0.218508E-16 -0.728085E-17  0.796907E-17
 0.535717E-17 -0.176775E-17  0.262060E-17  0.154659E-19 -0.514459E-20 -0.121575E-19
 0.192965E-22 -0.642656E-23 -0.770421E-23  0.457891E-25 -0.152625E-25 -0.430078E-25
 0.284108E-02 -0.946966E-03 -0.350752E-07  0.283765E-02 -0.944163E-03 -0.980784E-06
 0.282075E-02 -0.929777E-03 -0.598620E-05  0.277081E-02 -0.887751E-03 -0.208115E-04
 0.266095E-02 -0.798963E-03 -0.534883E-04  0.246717E-02 -0.654326E-03 -0.110634E-03
 0.217484E-02 -0.470699E-03 -0.190748E-03  0.178448E-02 -0.294032E-03 -0.277583E-03
 0.131390E-02 -0.170631E-03 -0.337836E-03  0.818165E-03 -0.105498E-03 -0.329246E-03
 0.396913E-03 -0.659802E-04 -0.238080E-03  0.137512E-03 -0.311605E-04 -0.114072E-03
 0.324519E-04 -0.917257E-05 -0.294268E-04  0.610405E-05 -0.195117E-05  0.319546E-06
 0.175095E-05 -0.582814E-06  0.319224E-05  0.629795E-06 -0.209780E-06  0.118281E-05
 0.131940E-06 -0.438879E-07  0.205012E-06  0.998554E-08 -0.331074E-08  0.134325E-07
 0.183478E-10 -0.412760E-11 -0.106562E-10  0.136240E-09 -0.452485E-10  0.244443E-09
 0.333661E-10 -0.111058E-10  0.601909E-10  0.302020E-11 -0.100421E-11  0.496786E-11
 0.238746E-12 -0.790287E-13  0.191521E-12  0.489777E-13 -0.161351E-13 -0.173800E-13
 0.765551E-14 -0.251262E-14 -0.741074E-14  0.214628E-16 -0.715011E-17  0.544680E-17
