   1.0000000000000000E-002   3.6990000000000000E-003  -6.5546800376251311E-006
   1.0000000000000000E-002   1.9593099999999999E-002  -1.8319518208209602E-004
   1.0000000000000000E-002   4.8614400000000002E-002  -1.1100596762346668E-003
   1.0000000000000000E-002   9.1521099999999994E-002  -3.7482324430402622E-003
   1.0000000000000000E-002  0.14944800000000000       -8.9252032538533841E-003
   1.0000000000000000E-002  0.22396500000000000       -1.6189800278798454E-002
   1.0000000000000000E-002  0.31716100000000003       -2.2821346376405462E-002
   1.0000000000000000E-002  0.43174499999999999       -2.5124136213452431E-002
   1.0000000000000000E-002  0.57118599999999997       -2.1561605951263947E-002
   1.0000000000000000E-002  0.73989799999999994       -1.4315979130287027E-002
   1.0000000000000000E-002  0.94346200000000002       -7.2159602377093856E-003
   1.0000000000000000E-002   1.1889000000000001       -2.6230881992971907E-003
   1.0000000000000000E-002   1.4850200000000000       -5.8906775135176897E-004
   1.0000000000000000E-002   1.8426800000000001       -1.9049937318474603E-005
   1.0000000000000000E-002   2.2751100000000002        4.0576558712526310E-005
   1.0000000000000000E-002   2.7977699999999999        1.5664967999475953E-005
   1.0000000000000000E-002   3.4276200000000001        2.7301010293463532E-006
   1.0000000000000000E-002   4.1807499999999997        1.7492997579076855E-007
   1.0000000000000000E-002   5.0670400000000004       -1.6024503451704941E-010
   1.0000000000000000E-002   6.0801100000000003        3.6775937389044332E-009
   1.0000000000000000E-002   7.1812800000000001        8.8824576897898469E-010
   1.0000000000000000E-002   8.2809200000000001        7.4311274471126558E-011
   1.0000000000000000E-002   9.2300000000000004        3.0867403330391378E-012
   1.0000000000000000E-002   9.8451900000000006       -2.0223178907016875E-013
   1.0000000000000000E-002   10.675300000000000       -1.1284271236448992E-013
   1.0000000000000000E-002   13.387900000000000        2.1008502879610033E-016
   1.0000000000000000E-002   17.613800000000001        2.9627940009249938E-017
   1.0000000000000000E-002   22.386199999999999       -1.6268396489752103E-019
   1.0000000000000000E-002   26.612100000000002       -1.0345363968891768E-022
   1.0000000000000000E-002   29.324700000000000       -5.6812025894331032E-025
   2.9999999999999999E-002   3.6990000000000000E-003  -1.1169116016249229E-005
   2.9999999999999999E-002   1.9593099999999999E-002  -3.1197745791186474E-004
   2.9999999999999999E-002   4.8614400000000002E-002  -1.8909516723644583E-003
   2.9999999999999999E-002   9.1521099999999994E-002  -6.3880838809520814E-003
   2.9999999999999999E-002  0.14944800000000000       -1.5207598952679367E-002
   2.9999999999999999E-002  0.22396500000000000       -2.7595444340396666E-002
   2.9999999999999999E-002  0.31716100000000003       -3.8944180463871991E-002
   2.9999999999999999E-002  0.43174499999999999       -4.2914210744279951E-002
   2.9999999999999999E-002  0.57118599999999997       -3.6870473423800787E-002
   2.9999999999999999E-002  0.73989799999999994       -2.4509093935085952E-002
   2.9999999999999999E-002  0.94346200000000002       -1.2365402770265746E-002
