PdfType: replica
Format: lhagrid1
---
1.00000E-07 1.58489E-07 2.51189E-07 3.98107E-07 6.30957E-07 1.00000E-06 1.58489E-06 2.51189E-06 3.98107E-06 6.30957E-06 1.00000E-05 1.58489E-05 2.51189E-05 3.98107E-05 6.30957E-05 1.00000E-04 1.58489E-04 2.51189E-04 3.98107E-04 6.30957E-04 1.00000E-03 1.58489E-03 2.51189E-03 3.98107E-03 6.30957E-03 1.00000E-02 1.25893E-02 1.58489E-02 1.99526E-02 2.51189E-02 3.16228E-02 3.98107E-02 5.01187E-02 6.30957E-02 7.94328E-02 1.00000E-01 1.25900E-01 1.58500E-01 1.99500E-01 2.51200E-01 3.16200E-01 3.98100E-01 5.01200E-01 6.31000E-01 7.94300E-01 1.00000E+00
1.00000E+00 1.09854E+00 1.20679E+00 1.32571E+00 1.45635E+00 1.59986E+00 1.75751E+00 1.93070E+00 2.12095E+00 2.32995E+00 2.55955E+00 2.81177E+00 3.08884E+00 3.39322E+00 3.72759E+00 4.09492E+00 4.49843E+00 4.94171E+00 5.42868E+00 5.96362E+00 6.55129E+00 7.19686E+00 7.90604E+00 8.68511E+00 9.54095E+00 1.04811E+01 1.15140E+01 1.26486E+01 1.38950E+01 1.52642E+01 1.67683E+01 1.84207E+01 2.02359E+01 2.22300E+01 2.44205E+01 2.68270E+01 2.94705E+01 3.23746E+01 3.55648E+01 3.90694E+01 4.29193E+01 4.71487E+01 5.17947E+01 5.68987E+01 6.25055E+01 6.86649E+01 7.54312E+01 8.28643E+01 9.10298E+01 1.00000E+02
-5 -4 -3 -2 -1 0 1 2 3 4 5
0.00000E+00 0.00000E+00 6.85366E-02 1.54617E-01 1.18701E-01 1.47391E+00 4.24608E-01 5.89402E-01 7.38669E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.15049E-02 1.41702E-01 1.05301E-01 1.26482E+00 4.46774E-01 6.47980E-01 5.72584E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 3.46024E-02 1.23654E-01 8.85060E-02 1.07542E+00 4.62975E-01 7.05827E-01 4.00581E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 2.03121E-02 1.00943E-01 6.92958E-02 9.26292E-01 4.69623E-01 7.57266E-01 2.44864E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.06287E-02 7.50840E-02 4.94412E-02 7.91331E-01 4.61132E-01 7.92782E-01 1.25117E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 6.14416E-03 4.86865E-02 3.10808E-02 6.13495E-01 4.29320E-01 7.97664E-01 5.01017E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.85076E-03 2.55887E-02 1.63289E-02 3.74141E-01 3.65308E-01 7.52064E-01 1.44698E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.81108E-03 9.54390E-03 6.48834E-03 1.45384E-01 2.65782E-01 6.36137E-01 2.70013E-04 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.00266E-02 1.96633E-03 1.61029E-03 2.32025E-02 1.45578E-01 4.44875E-01 2.90209E-05 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.02010E-02 1.28465E-04 1.63688E-04 -1.19353E-03 4.50424E-02 2.14232E-01 9.79083E-07 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.73165E-03 1.03437E-07 3.30504E-06 -5.58331E-04 3.17610E-03 3.97913E-02 -4.98674E-06 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -4.18022E-05 -1.51138E-05 -5.44601E-06 -2.13080E-03 -1.48861E-05 4.55028E-06 -2.89292E-05 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -5.46037E-02 2.81983E+00 2.82053E+00 -2.23292E+00 2.81968E+00 2.81964E+00 -5.45385E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -5.06012E-02 2.52229E+00 2.52306E+00 -2.05859E+00 2.52250E+00 2.52354E+00 -5.05918E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -4.69407E-02 2.25567E+00 2.25652E+00 -1.90328E+00 2.25578E+00 2.25703E+00 -4.69479E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -4.35426E-02 2.01675E+00 2.01769E+00 -1.76482E+00 2.01673E+00 2.01795E+00 -4.35499E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -4.03401E-02 1.80265E+00 1.80367E+00 -1.64156E+00 1.80257E+00 1.80381E+00 -4.03429E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -3.72699E-02 1.61078E+00 1.61188E+00 -1.53204E+00 1.61071E+00 1.61209E+00 -3.72689E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -3.42682E-02 1.43880E+00 1.44000E+00 -1.43493E+00 1.43879E+00 1.44042E+00 -3.42654E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -3.12687E-02 1.28465E+00 1.28596E+00 -1.34896E+00 1.28470E+00 1.28666E+00 -3.12660E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -2.82023E-02 1.14649E+00 1.14793E+00 -1.27295E+00 1.14660E+00 1.14892E+00 -2.82007E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -2.49962E-02 1.02267E+00 1.02424E+00 -1.20579E+00 1.02281E+00 1.02556E+00 -2.49958E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -2.15732E-02 9.11716E-01 9.13434E-01 -1.14637E+00 9.11898E-01 9.15138E-01 -2.15738E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -1.78513E-02 8.12323E-01 8.14197E-01 -1.09361E+00 8.12557E-01 8.16385E-01 -1.78524E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -1.37423E-02 7.23321E-01 7.25360E-01 -1.04628E+00 7.23644E-01 7.28189E-01 -1.37435E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -9.15226E-03 6.43676E-01 6.45883E-01 -1.00295E+00 6.44149E-01 6.49581E-01 -9.15342E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -3.98142E-03 5.72468E-01 5.74842E-01 -9.61806E-01 5.73185E-01 5.79712E-01 -3.98254E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.87430E-03 5.08890E-01 5.11416E-01 -9.20390E-01 5.09990E-01 5.17859E-01 1.87308E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 8.52075E-03 4.52233E-01 4.54880E-01 -8.75335E-01 4.53922E-01 4.63427E-01 8.51922E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.60616E-02 4.01883E-01 4.04590E-01 -8.21962E-01 4.04474E-01 4.15946E-01 1.60596E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 2.45916E-02 3.57322E-01 3.59984E-01 -7.53826E-01 3.61282E-01 3.75093E-01 2.45890E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 3.41871E-02 3.18124E-01 3.20573E-01 -6.62234E-01 3.24153E-01 3.40705E-01 3.41840E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 4.48900E-02 2.83965E-01 2.85938E-01 -5.35875E-01 2.93103E-01 3.12817E-01 4.48875E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.66816E-02 2.54636E-01 2.55744E-01 -3.60897E-01 2.68415E-01 2.91714E-01 5.66824E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 6.94367E-02 2.30058E-01 2.29741E-01 -1.22037E-01 2.50704E-01 2.78014E-01 6.94487E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 8.28403E-02 2.10281E-01 2.07774E-01 1.94023E-01 2.40973E-01 2.72780E-01 8.28826E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 9.62407E-02 1.95446E-01 1.89759E-01 5.91404E-01 2.40621E-01 2.77642E-01 9.63585E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.08405E-01 1.85626E-01 1.75586E-01 1.05202E+00 2.51287E-01 2.94908E-01 1.08698E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.13394E-01 1.82513E-01 1.69837E-01 1.28986E+00 2.61224E-01 3.09100E-01 1.13844E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.17172E-01 1.80443E-01 1.64847E-01 1.51742E+00 2.74381E-01 3.27544E-01 1.17849E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.19273E-01 1.79179E-01 1.60426E-01 1.71871E+00 2.90737E-01 3.50656E-01 1.20271E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.19162E-01 1.78350E-01 1.56279E-01 1.87495E+00 3.10107E-01 3.78821E-01 1.20600E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.16274E-01 1.77413E-01 1.51982E-01 1.96669E+00 3.32086E-01 4.12336E-01 1.18295E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.10097E-01 1.75640E-01 1.46963E-01 1.97774E+00 3.56006E-01 4.51344E-01 1.12847E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.00309E-01 1.72131E-01 1.40522E-01 1.90069E+00 3.80908E-01 4.95739E-01 1.03907E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 8.69651E-02 1.65877E-01 1.31902E-01 1.74287E+00 4.05542E-01 5.45036E-01 9.14408E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.07118E-02 1.55897E-01 1.20431E-01 1.52983E+00 4.28362E-01 5.98168E-01 7.59192E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.29254E-02 1.41436E-01 1.05741E-01 1.30146E+00 4.47464E-01 6.53158E-01 5.84547E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 3.56470E-02 1.22226E-01 8.80261E-02 1.09663E+00 4.60353E-01 7.06562E-01 4.07804E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 2.11873E-02 9.87783E-02 6.82558E-02 9.29385E-01 4.63397E-01 7.52498E-01 2.49741E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.13513E-02 7.26404E-02 4.81611E-02 7.72981E-01 4.51132E-01 7.81439E-01 1.28417E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 6.64131E-03 4.64609E-02 2.98542E-02 5.79485E-01 4.15881E-01 7.79119E-01 5.17982E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 6.09057E-03 2.40222E-02 1.54116E-02 3.41920E-01 3.49846E-01 7.26985E-01 1.48642E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.81058E-03 8.79184E-03 6.00230E-03 1.29978E-01 2.51110E-01 6.07444E-01 2.58915E-04 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 9.76131E-03 1.77322E-03 1.45933E-03 2.17343E-02 1.35261E-01 4.18401E-01 2.15360E-05 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 9.66083E-03 1.12596E-04 1.44926E-04 -1.90137E-04 4.09239E-02 1.97371E-01 -1.75551E-07 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.22016E-03 -4.34671E-07 2.74969E-06 -5.34328E-04 2.78433E-03 3.54462E-02 -5.12230E-06 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -3.46336E-05 -1.14288E-05 -1.70957E-06 -2.31267E-03 -1.13610E-05 6.55110E-06 -2.31435E-05 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -2.22341E-02 2.82349E+00 2.82419E+00 -8.80571E-01 2.82336E+00 2.82340E+00 -2.21726E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -1.97687E-02 2.52738E+00 2.52817E+00 -8.13900E-01 2.52759E+00 2.52865E+00 -1.97603E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -1.73836E-02 2.26214E+00 2.26300E+00 -7.54246E-01 2.26225E+00 2.26350E+00 -1.73907E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -1.50285E-02 2.02456E+00 2.02550E+00 -7.00708E-01 2.02454E+00 2.02577E+00 -1.50354E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -1.26635E-02 1.81174E+00 1.81277E+00 -6.52694E-01 1.81167E+00 1.81293E+00 -1.26660E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -1.02503E-02 1.62110E+00 1.62222E+00 -6.09697E-01 1.62105E+00 1.62247E+00 -1.02491E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -7.74906E-03 1.45032E+00 1.45153E+00 -5.71204E-01 1.45032E+00 1.45200E+00 -7.74633E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -5.11687E-03 1.29731E+00 1.29863E+00 -5.36672E-01 1.29738E+00 1.29938E+00 -5.11429E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -2.30782E-03 1.16024E+00 1.16168E+00 -5.05533E-01 1.16036E+00 1.16275E+00 -2.30628E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.27446E-04 1.03744E+00 1.03902E+00 -4.77187E-01 1.03761E+00 1.04044E+00 7.27808E-04 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 4.04201E-03 9.27448E-01 9.29175E-01 -4.50983E-01 9.27665E-01 9.30997E-01 4.04152E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.69342E-03 8.28932E-01 8.30813E-01 -4.26178E-01 8.29217E-01 8.33155E-01 7.69252E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.17445E-02 7.40713E-01 7.42756E-01 -4.01866E-01 7.41109E-01 7.45789E-01 1.17435E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.62637E-02 6.61745E-01 6.63950E-01 -3.76873E-01 6.62320E-01 6.67916E-01 1.62629E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 2.13256E-02 5.91093E-01 5.93456E-01 -3.49619E-01 5.91953E-01 5.98677E-01 2.13250E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 2.70103E-02 5.27936E-01 5.30440E-01 -3.17933E-01 5.29235E-01 5.37343E-01 2.70099E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 3.34023E-02 4.71556E-01 4.74165E-01 -2.78808E-01 4.73523E-01 4.83312E-01 3.34019E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 4.05875E-02 4.21336E-01 4.23982E-01 -2.28103E-01 4.24308E-01 4.36117E-01 4.05871E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 4.86473E-02 3.76756E-01 3.79326E-01 -1.60197E-01 3.81237E-01 3.95447E-01 4.86472E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.76495E-02 3.37398E-01 3.39714E-01 -6.76495E-02 3.44134E-01 3.61157E-01 5.76501E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 6.76289E-02 3.02950E-01 3.04739E-01 5.89828E-02 3.13040E-01 3.33309E-01 6.76320E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.85554E-02 2.73212E-01 2.74073E-01 2.30865E-01 2.88257E-01 3.12218E-01 7.85648E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 9.02763E-02 2.48099E-01 2.47463E-01 4.59552E-01 2.70404E-01 2.98520E-01 9.03015E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.02416E-01 2.27623E-01 2.24720E-01 7.53546E-01 2.60447E-01 2.93261E-01 1.02479E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.14216E-01 2.11822E-01 2.05674E-01 1.11131E+00 2.59671E-01 2.97997E-01 1.14364E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.24286E-01 2.00596E-01 1.90059E-01 1.50935E+00 2.69502E-01 3.14868E-01 1.24624E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.27993E-01 1.96546E-01 1.83375E-01 1.70629E+00 2.78773E-01 3.28683E-01 1.28496E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.30315E-01 1.93347E-01 1.77275E-01 1.88677E+00 2.91042E-01 3.46578E-01 1.31052E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.30791E-01 1.90744E-01 1.71556E-01 2.03578E+00 3.06251E-01 3.68929E-01 1.31855E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.28915E-01 1.88364E-01 1.65928E-01 2.13635E+00 3.24187E-01 3.96084E-01 1.30422E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.24182E-01 1.85690E-01 1.59991E-01 2.17184E+00 3.44436E-01 4.28307E-01 1.26266E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.16172E-01 1.82048E-01 1.53233E-01 2.12966E+00 3.66344E-01 4.65716E-01 1.18968E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.04684E-01 1.76626E-01 1.45041E-01 2.00624E+00 3.88990E-01 5.08182E-01 1.08294E-01 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 8.99042E-02 1.68528E-01 1.34767E-01 1.81201E+00 4.11168E-01 5.55179E-01 9.43372E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.25805E-02 1.56889E-01 1.21852E-01 1.57343E+00 4.31367E-01 6.05564E-01 7.76692E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 5.41227E-02 1.41055E-01 1.06014E-01 1.32799E+00 4.47682E-01 6.57231E-01 5.94440E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 3.65066E-02 1.20826E-01 8.74903E-02 1.10926E+00 4.57579E-01 7.06558E-01 4.13475E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 2.18947E-02 9.67525E-02 6.72415E-02 9.26255E-01 4.57408E-01 7.47509E-01 2.53357E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 1.19334E-02 7.04163E-02 4.69690E-02 7.52553E-01 4.41843E-01 7.70589E-01 1.30791E-02 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.04612E-03 4.44867E-02 2.87536E-02 5.48093E-01 4.03678E-01 7.61973E-01 5.30319E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 6.28755E-03 2.26679E-02 1.46165E-02 3.14411E-01 3.36057E-01 7.04287E-01 1.51957E-03 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 7.79896E-03 8.15787E-03 5.59322E-03 1.17470E-01 2.38245E-01 5.81925E-01 2.55482E-04 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 9.51301E-03 1.61435E-03 1.33504E-03 2.05333E-02 1.26378E-01 3.95275E-01 1.78697E-05 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 9.18074E-03 9.99830E-05 1.29833E-04 5.10099E-04 3.74590E-02 1.82965E-01 -7.43710E-07 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 4.78712E-03 -4.01667E-07 2.74657E-06 -5.11337E-04 2.46670E-03 3.18592E-02 -4.69533E-06 0.00000E+00 0.00000E+00
0.00000E+00 0.00000E+00 -2.74892E-05 -7.11602E-06 2.51140E-06 -2.32918E-03 -7.18973E-06 9.38498E-06 -1.69445E-05 0.00000E+00 0.00000E+00
