 -2.24272881  0.000732486168  2.42335285
 -2.24272881  0.0065906813  2.42204787
 -2.24272881  0.0182980386  2.41321043
 -2.24272881  0.0358365063  2.38472595
 -2.24272881  0.0591790413  2.31999475
 -2.24272881  0.088289651  2.20150977
 -2.24272881  0.123123449  2.01713943
 -2.24272881  0.163626724  1.76751059
 -2.24272881  0.209737023  1.4701799
 -2.24272881  0.261383248  1.15624521
 -2.24272881  0.318485763  0.859825073
 -2.24272881  0.380956521  0.60664789
 -2.24272881  0.448699195  0.408353685
 -2.24272881  0.521609333  0.263886579
 -2.24272881  0.599574512  0.16466165
 -2.24272881  0.682474515  0.099673338
 -2.24272881  0.770181516  0.0587194626
 -2.24272881  0.862560277  0.0337311058
 -2.24272881  0.959468358  0.0189104193
 -2.24272881  1.06075633  0.0103477444
 -2.24272881  1.16626802  0.00552468001
 -2.24272881  1.27584074  0.00287712958
 -2.24272881  1.38930552  0.00146300711
 -2.24272881  1.50648742  0.000729635168
 -2.24272881  1.62720575  0.000361027273
 -2.24272881  1.75127437  0.000181630686
 -2.24272881  1.87850198  9.68437836E-05
 -2.24272881  2.0086924  5.73383416E-05
 -2.24272881  2.14164489  3.84542589E-05
 -2.24272881  2.27715443  2.84863291E-05
 -2.24272881  2.4150121  2.22212196E-05
 -2.24272881  2.55500532  1.7552255E-05
 -2.24272881  2.69691823  1.37241809E-05
 -2.24272881  2.84053201  1.05061392E-05
 -2.24272881  2.98562522  7.85061916E-06
 -2.24272881  3.13197414  5.72321678E-06
 -2.24272881  3.2793531  4.06772162E-06
 -2.24272881  3.42753487  2.82559889E-06
 -2.24272881  3.57629095  1.9208802E-06
 -2.24272881  3.72539197  1.27532211E-06
 -2.24272881  3.87460803  8.30262908E-07
 -2.24272881  4.02370905  5.3105833E-07
 -2.24272881  4.17246513  3.31494901E-07
 -2.24272881  4.3206469  2.03804817E-07
 -2.24272881  4.46802586  1.24588166E-07
 -2.24272881  4.61437478  7.45562067E-08
 -2.24272881  4.75946799  4.47994292E-08
 -2.24272881  4.90308177  2.83892117E-08
 -2.24272881  5.04499468  1.84751351E-08
 -2.24272881  5.1849879  1.27349491E-08
 -2.24272881  5.32284557  1.01433193E-08
 -2.24272881  5.45835511  8.69523664E-09
 -2.24272881  5.5913076  7.58782223E-09
 -2.24272881  5.72149802  6.98348734E-09
 -2.24272881  5.84872563  6.54824012E-09
 -2.24272881  5.97279425  6.0755067E-09
 -2.24272881  6.09351258  5.68201233E-09
 -2.24272881  6.21069448  5.3010081E-09
 -2.24272881  6.32415926  4.72264209E-09
 -2.24272881  6.43373198  4.18921938E-09
 -2.24272881  6.53924367  3.85113726E-09
 -2.24272881  6.64053164  3.67971863E-09
 -2.24272881  6.73743972  3.36475248E-09
 -2.24272881  6.82981848  2.83516953E-09
 -2.24272881  6.91752549  2.39613493E-09
 -2.24272881  7.00042549  2.13421269E-09
 -2.24272881  7.07839067  2.01917253E-09
 -2.24272881  7.1513008  2.02434992E-09
 -2.24272881  7.21904348  1.9971802E-09
 -2.24272881  7.28151424  1.81389548E-09
 -2.24272881  7.33861675  1.53352168E-09
 -2.24272881  7.39026298  1.28340741E-09
 -2.24272881  7.43637328  1.11878642E-09
 -2.24272881  7.47687655  1.021707E-09
 -2.24272881  7.51171035  9.5971848E-10
 -2.24272881  7.54082096  9.15710379E-10
 -2.24272881  7.56416349  8.8511458E-10
 -2.24272881  7.58170196  8.66309177E-10
 -2.24272881  7.59340932  8.56594828E-10
 -2.24272881  7.59926751  8.52775158E-10
