  0.0294782775  0.000732486168 -3.32263579E-09
  0.0294782775  0.0065906813 -2.68859314E-07
  0.0294782775  0.0182980386 -2.06530366E-06
  0.0294782775  0.0358365063 -7.83394249E-06
  0.0294782775  0.0591790413 -2.08157686E-05
  0.0294782775  0.088289651 -4.40800404E-05
  0.0294782775  0.123123449 -7.88015346E-05
  0.0294782775  0.163626724 -0.000122234263
  0.0294782775  0.209737023 -0.000166701583
  0.0294782775  0.261383248 -0.000201160721
  0.0294782775  0.318485763 -0.00021552575
  0.0294782775  0.380956521 -0.000205539837
  0.0294782775  0.448699195 -0.000174928002
  0.0294782775  0.521609333 -0.000133289712
  0.0294782775  0.599574512 -9.12786312E-05
  0.0294782775  0.682474515 -5.63350085E-05
  0.0294782775  0.770181516 -3.12502122E-05
  0.0294782775  0.862560277 -1.53246136E-05
  0.0294782775  0.959468358 -6.31242675E-06
  0.0294782775  1.06075633 -1.80339539E-06
  0.0294782775  1.16626802  1.32357185E-07
  0.0294782775  1.27584074  7.67026343E-07
  0.0294782775  1.38930552  8.22344874E-07
  0.0294782775  1.50648742  6.73529241E-07
  0.0294782775  1.62720575  4.92135644E-07
  0.0294782775  1.75127437  3.35248404E-07
  0.0294782775  1.87850198  2.16845786E-07
  0.0294782775  2.0086924  1.36822784E-07
  0.0294782775  2.14164489  8.4534382E-08
  0.0294782775  2.27715443  5.05173329E-08
  0.0294782775  2.4150121  3.01279545E-08
  0.0294782775  2.55500532  1.7892843E-08
  0.0294782775  2.69691823  1.01505874E-08
  0.0294782775  2.84053201  5.90599074E-09
  0.0294782775  2.98562522  3.44435864E-09
  0.0294782775  3.13197414  1.82262112E-09
  0.0294782775  3.2793531  1.07910648E-09
  0.0294782775  3.42753487  6.22164798E-10
  0.0294782775  3.57629095  2.84481061E-10
  0.0294782775  3.72539197  1.99584369E-10
  0.0294782775  3.87460803  1.09125592E-10
  0.0294782775  4.02370905  3.30562948E-11
  0.0294782775  4.17246513  4.71440161E-11
  0.0294782775  4.3206469  2.0125344E-11
  0.0294782775  4.46802586  2.64854731E-13
  0.0294782775  4.61437478  1.85055803E-11
  0.0294782775  4.75946799  6.32815737E-12
  0.0294782775  4.90308177  6.11988017E-13
  0.0294782775  5.04499468  7.975679E-12
  0.0294782775  5.1849879  8.17311031E-12
  0.0294782775  5.32284557  2.73377874E-12
  0.0294782775  5.45835511  8.92212722E-14
  0.0294782775  5.5913076  1.30464468E-11
  0.0294782775  5.72149802 -1.18247889E-12
  0.0294782775  5.84872563  3.27887011E-12
  0.0294782775  5.97279425  8.86664407E-13
  0.0294782775  6.09351258  5.97106251E-12
  0.0294782775  6.21069448 -1.83081577E-12
  0.0294782775  6.32415926 -2.21617624E-12
  0.0294782775  6.43373198  1.52480473E-13
  0.0294782775  6.53924367 -5.43381709E-12
  0.0294782775  6.64053164  1.81937065E-12
  0.0294782775  6.73743972 -4.84504125E-12
  0.0294782775  6.82981848 -1.35673269E-11
  0.0294782775  6.91752549  9.99777799E-13
  0.0294782775  7.00042549 -4.89266144E-12
  0.0294782775  7.07839067 -2.00698665E-11
  0.0294782775  7.1513008 -7.12151954E-12
  0.0294782775  7.21904348  5.01617505E-12
  0.0294782775  7.28151424 -1.10313601E-11
  0.0294782775  7.33861675 -3.14932404E-11
  0.0294782775  7.39026298 -3.0408346E-11
  0.0294782775  7.43637328 -1.33693549E-11
  0.0294782775  7.47687655  6.52166695E-13
  0.0294782775  7.51171035  2.20623806E-12
  0.0294782775  7.54082096 -6.07878326E-12
  0.0294782775  7.56416349 -1.75074424E-11
  0.0294782775  7.58170196 -2.72834483E-11
  0.0294782775  7.59340932 -3.36546624E-11
  0.0294782775  7.59926751 -3.66470378E-11
  0.154787595  0.000732486168 -3.62942556E-08
  0.154787595  0.0065906813 -2.93687695E-06
  0.154787595  0.0182980386 -2.25622268E-05
  0.154787595  0.0358365063 -8.56051343E-05
  0.154787595  0.0591790413 -0.000227610857
  0.154787595  0.088289651 -0.000482588477
  0.154787595  0.123123449 -0.000864486318
  0.154787595  0.163626724 -0.00134508505
  0.154787595  0.209737023 -0.00184219202
  0.154787595  0.261383248 -0.002235076
  0.154787595  0.318485763 -0.00241028086
  0.154787595  0.380956521 -0.0023154684
  0.154787595  0.448699195 -0.00198595922
  0.154787595  0.521609333 -0.00152501302
  0.154787595  0.599574512 -0.00105196937
  0.154787595  0.682474515 -0.000653394368
  0.154787595  0.770181516 -0.000364309761
  0.154787595  0.862560277 -0.00017926414
  0.154787595  0.959468358 -7.38649284E-05
  0.154787595  1.06075633 -2.08804633E-05
  0.154787595  1.16626802  1.91065846E-06
  0.154787595  1.27584074  9.3552504E-06
  0.154787595  1.38930552  9.95467572E-06
  0.154787595  1.50648742  8.14000294E-06
  0.154787595  1.62720575  5.94200704E-06
  0.154787595  1.75127437  4.04604621E-06
  0.154787595  1.87850198  2.61835158E-06
  0.154787595  2.0086924  1.65187717E-06
  0.154787595  2.14164489  1.02000637E-06
  0.154787595  2.27715443  6.10078492E-07
  0.154787595  2.4150121  3.63820878E-07
  0.154787595  2.55500532  2.15775438E-07
  0.154787595  2.69691823  1.2262469E-07
  0.154787595  2.84053201  7.13274361E-08
  0.154787595  2.98562522  4.14698037E-08
  0.154787595  3.13197414  2.20485412E-08
  0.154787595  3.2793531  1.30307733E-08
  0.154787595  3.42753487  7.46021753E-09
  0.154787595  3.57629095  3.45929061E-09
  0.154787595  3.72539197  2.40590866E-09
  0.154787595  3.87460803  1.29449327E-09
  0.154787595  4.02370905  4.0992579E-10
  0.154787595  4.17246513  5.65625815E-10
  0.154787595  4.3206469  2.32133029E-10
  0.154787595  4.46802586  4.52735608E-12
  0.154787595  4.61437478  2.23230447E-10
  0.154787595  4.75946799  6.97464952E-11
  0.154787595  4.90308177  4.05143637E-12
  0.154787595  5.04499468  1.01947251E-10
  0.154787595  5.1849879  9.12745327E-11
  0.154787595  5.32284557  3.70189516E-11
  0.154787595  5.45835511  3.36742415E-12
  0.154787595  5.5913076  1.63305522E-10
  0.154787595  5.72149802 -8.99201175E-12
  0.154787595  5.84872563  5.03741476E-11
  0.154787595  5.97279425  2.15978371E-11
  0.154787595  6.09351258  9.36177256E-11
  0.154787595  6.21069448 -1.4703153E-11
  0.154787595  6.32415926  1.39145728E-11
  0.154787595  6.43373198  1.50564028E-12
  0.154787595  6.53924367 -8.92553139E-12
  0.154787595  6.64053164  4.47923586E-11
  0.154787595  6.73743972 -4.18209432E-11
  0.154787595  6.82981848 -7.64348812E-11
  0.154787595  6.91752549  3.44118477E-11
  0.154787595  7.00042549 -4.2340731E-11
  0.154787595  7.07839067 -1.25181787E-10
  0.154787595  7.1513008  5.13236517E-12
  0.154787595  7.21904348  6.078499E-11
  0.154787595  7.28151424 -9.68649926E-11
  0.154787595  7.33861675 -2.32739609E-10
  0.154787595  7.39026298 -1.87232652E-10
  0.154787595  7.43637328 -4.89492222E-11
  0.154787595  7.47687655  3.76045743E-11
  0.154787595  7.51171035  2.35860906E-11
  0.154787595  7.54082096 -5.55811155E-11
  0.154787595  7.56416349 -1.47240205E-10
  0.154787595  7.58170196 -2.19673851E-10
  0.154787595  7.59340932 -2.64472461E-10
  0.154787595  7.59926751 -2.84795178E-10
  0.378068369  0.000732486168 -1.17030027E-07
  0.378068369  0.0065906813 -9.47009739E-06
  0.378068369  0.0182980386 -7.27635115E-05
  0.378068369  0.0358365063 -0.000276207882
  0.378068369  0.0591790413 -0.000735195799
  0.378068369  0.088289651 -0.00156202569
  0.378068369  0.123123449 -0.00280781551
  0.378068369  0.163626724 -0.00439149768
  0.378068369  0.209737023 -0.00605771823
  0.378068369  0.261383248 -0.00741755778
  0.378068369  0.318485763 -0.00808796084
  0.378068369  0.380956521 -0.00786768053
  0.378068369  0.448699195 -0.00683892352
  0.378068369  0.521609333 -0.00532290535
  0.378068369  0.599574512 -0.00371902167
  0.378068369  0.682474515 -0.00233618701
  0.378068369  0.770181516 -0.00131455956
  0.378068369  0.862560277 -0.000650875444
  0.378068369  0.959468358 -0.000268409844
  0.378068369  1.06075633 -7.44837072E-05
  0.378068369  1.16626802  9.26638808E-06
  0.378068369  1.27584074  3.64684031E-05
  0.378068369  1.38930552  3.83468481E-05
  0.378068369  1.50648742  3.12771172E-05
  0.378068369  1.62720575  2.28005629E-05
  0.378068369  1.75127437  1.55173159E-05
  0.378068369  1.87850198  1.00497847E-05
  0.378068369  2.0086924  6.33935426E-06
  0.378068369  2.14164489  3.91147983E-06
  0.378068369  2.27715443  2.3426288E-06
  0.378068369  2.4150121  1.39684409E-06
  0.378068369  2.55500532  8.26830883E-07
  0.378068369  2.69691823  4.71148728E-07
  0.378068369  2.84053201  2.73879383E-07
  0.378068369  2.98562522  1.58536391E-07
  0.378068369  3.13197414  8.49012782E-08
  0.378068369  3.2793531  5.00066518E-08
  0.378068369  3.42753487  2.8351493E-08
  0.378068369  3.57629095  1.34274147E-08
  0.378068369  3.72539197  9.19561505E-09
  0.378068369  3.87460803  4.84419933E-09
  0.378068369  4.02370905  1.63797992E-09
  0.378068369  4.17246513  2.1358152E-09
  0.378068369  4.3206469  8.33240724E-10
  0.378068369  4.46802586  2.37529048E-11
  0.378068369  4.61437478  8.39727263E-10
  0.378068369  4.75946799  2.31687578E-10
  0.378068369  4.90308177 -1.39364112E-11
  0.378068369  5.04499468  4.0869097E-10
  0.378068369  5.1849879  3.03918534E-10
  0.378068369  5.32284557  1.38163732E-10
  0.378068369  5.45835511  2.54944293E-11
  0.378068369  5.5913076  6.2240402E-10
  0.378068369  5.72149802 -1.10782153E-11
  0.378068369  5.84872563  2.19278161E-10
  0.378068369  5.97279425  1.32331253E-10
  0.378068369  6.09351258  4.35972566E-10
  0.378068369  6.21069448 -2.0484234E-11
  0.378068369  6.32415926  2.24569414E-10
  0.378068369  6.43373198  3.52761826E-12
  0.378068369  6.53924367  2.27351645E-10
  0.378068369  6.64053164  2.62884247E-10
  0.378068369  6.73743972 -7.49368195E-11
  0.378068369  6.82981848  1.13739986E-10
  0.378068369  6.91752549  2.17682398E-10
  0.378068369  7.00042549 -7.34539431E-11
  0.378068369  7.07839067  8.21878045E-11
  0.378068369  7.1513008  4.26450211E-10
  0.378068369  7.21904348  2.17383536E-10
  0.378068369  7.28151424 -1.82630052E-10
  0.378068369  7.33861675 -1.72081765E-10
  0.378068369  7.39026298  1.31778469E-10
  0.378068369  7.43637328  3.22324195E-10
  0.378068369  7.47687655  2.62899325E-10
  0.378068369  7.51171035  6.93034818E-11
  0.378068369  7.54082096 -1.17311458E-10
  0.378068369  7.56416349 -2.35709012E-10
  0.378068369  7.58170196 -2.89651184E-10
  0.378068369  7.59340932 -3.05707689E-10
  0.378068369  7.59926751 -3.0755176E-10
  0.695704897  0.000732486168 -2.31485539E-07
  0.695704897  0.0065906813 -1.87323867E-05
  0.695704897  0.0182980386 -0.000143957566
  0.695704897  0.0358365063 -0.000546794087
  0.695704897  0.0591790413 -0.0014575018
  0.695704897  0.088289651 -0.00310506817
  0.695704897  0.123123449 -0.00560675653
  0.695704897  0.163626724 -0.00882889562
  0.695704897  0.209737023 -0.0122939172
  0.695704897  0.261383248 -0.0152374581
  0.695704897  0.318485763 -0.0168603224
  0.695704897  0.380956521 -0.0166782139
  0.695704897  0.448699195 -0.0147621434
  0.695704897  0.521609333 -0.0117041321
  0.695704897  0.599574512 -0.00832416316
  0.695704897  0.682474515 -0.00531310029
  0.695704897  0.770181516 -0.00302910711
  0.695704897  0.862560277 -0.00151345978
  0.695704897  0.959468358 -0.000625191598
  0.695704897  1.06075633 -0.000169098765
  0.695704897  1.16626802  2.91893727E-05
  0.695704897  1.27584074  9.32080782E-05
  0.695704897  1.38930552  9.66482527E-05
  0.695704897  1.50648742  7.86049694E-05
  0.695704897  1.62720575  5.72294885E-05
  0.695704897  1.75127437  3.89362093E-05
  0.695704897  1.87850198  2.52430118E-05
  0.695704897  2.0086924  1.59228284E-05
  0.695704897  2.14164489  9.81840356E-06
  0.695704897  2.27715443  5.88967758E-06
  0.695704897  2.4150121  3.51114219E-06
  0.695704897  2.55500532  2.07425206E-06
  0.695704897  2.69691823  1.18565099E-06
  0.695704897  2.84053201  6.88449958E-07
  0.695704897  2.98562522  3.96740193E-07
  0.695704897  3.13197414  2.14260371E-07
  0.695704897  3.2793531  1.25533924E-07
  0.695704897  3.42753487  7.05149865E-08
  0.695704897  3.57629095  3.42255003E-08
  0.695704897  3.72539197  2.29134154E-08
  0.695704897  3.87460803  1.18638997E-08
  0.695704897  4.02370905  4.33244993E-09
  0.695704897  4.17246513  5.20108321E-09
  0.695704897  4.3206469  1.95592076E-09
  0.695704897  4.46802586  1.00438695E-10
  0.695704897  4.61437478  1.99809084E-09
  0.695704897  4.75946799  4.93132815E-10
  0.695704897  4.90308177 -1.21652476E-10
  0.695704897  5.04499468  1.01524506E-09
  0.695704897  5.1849879  6.27178082E-10
  0.695704897  5.32284557  2.66471816E-10
  0.695704897  5.45835511  9.50103316E-11
  0.695704897  5.5913076  1.42908709E-09
  0.695704897  5.72149802  1.31671348E-11
  0.695704897  5.84872563  5.12026366E-10
  0.695704897  5.97279425  4.16653582E-10
  0.695704897  6.09351258  1.14004597E-09
  0.695704897  6.21069448  2.22643332E-11
  0.695704897  6.32415926  8.09506221E-10
  0.695704897  6.43373198  2.90300475E-12
  0.695704897  6.53924367  1.03930604E-09
  0.695704897  6.64053164  7.62648138E-10
  0.695704897  6.73743972  2.45907688E-12
  0.695704897  6.82981848  1.03403184E-09
  0.695704897  6.91752549  6.30995287E-10
  0.695704897  7.00042549  2.56539956E-11
  0.695704897  7.07839067  1.30712053E-09
  0.695704897  7.1513008  1.74504099E-09
  0.695704897  7.21904348  4.48871953E-10
  0.695704897  7.28151424 -2.64476973E-11
  0.695704897  7.33861675  1.03762261E-09
  0.695704897  7.39026298  1.94933466E-09
  0.695704897  7.43637328  1.69389249E-09
  0.695704897  7.47687655  7.97556438E-10
  0.695704897  7.51171035  1.07731179E-10
  0.695704897  7.54082096 -6.10675483E-11
  0.695704897  7.56416349  1.45255859E-10
  0.695704897  7.58170196  4.71274675E-10
  0.695704897  7.59340932  7.44058517E-10
  0.695704897  7.59926751  8.90163479E-10
  1.10248784  0.000732486168 -3.46822646E-07
  1.10248784  0.0065906813 -2.80666458E-05
  1.10248784  0.0182980386 -0.000215737511
  1.10248784  0.0358365063 -0.000820010794
  1.10248784  0.0591790413 -0.00218932811
  1.10248784  0.088289651 -0.0046786208
  1.10248784  0.123123449 -0.00849184755
  1.10248784  0.163626724 -0.0134766975
  1.10248784  0.209737023 -0.0189704692
  1.10248784  0.261383248 -0.0238456987
  1.10248784  0.318485763 -0.0268419546
  1.10248784  0.380956521 -0.027082752
  1.10248784  0.448699195 -0.024496431
  1.10248784  0.521609333 -0.019863873
  1.10248784  0.599574512 -0.0144422896
  1.10248784  0.682474515 -0.00940581053
  1.10248784  0.770181516 -0.00545374284
  1.10248784  0.862560277 -0.00275784033
  1.10248784  0.959468358 -0.00114273695
  1.10248784  1.06075633 -0.000299429056
  1.10248784  1.16626802  7.08981858E-05
  1.10248784  1.27584074  0.000189934193
  1.10248784  1.38930552  0.00019423223
  1.10248784  1.50648742  0.000157575292
  1.10248784  1.62720575  0.000114643279
  1.10248784  1.75127437  7.80110624E-05
  1.10248784  1.87850198  5.06410147E-05
  1.10248784  2.0086924  3.19509267E-05
  1.10248784  2.14164489  1.96961219E-05
  1.10248784  2.27715443  1.18350076E-05
  1.10248784  2.4150121  7.05392317E-06
  1.10248784  2.55500532  4.16048923E-06
  1.10248784  2.69691823  2.38576552E-06
  1.10248784  2.84053201  1.38311318E-06
  1.10248784  2.98562522  7.94110997E-07
  1.10248784  3.13197414  4.32576132E-07
  1.10248784  3.2793531  2.51650157E-07
  1.10248784  3.42753487  1.40407659E-07
  1.10248784  3.57629095  6.98936161E-08
  1.10248784  3.72539197  4.54217146E-08
  1.10248784  3.87460803  2.33441547E-08
  1.10248784  4.02370905  9.2528048E-09
  1.10248784  4.17246513  9.95200536E-09
  1.10248784  4.3206469  3.73146062E-09
  1.10248784  4.46802586  3.89516562E-10
  1.10248784  4.61437478  3.6483696E-09
  1.10248784  4.75946799  8.52541584E-10
  1.10248784  4.90308177 -3.38111584E-10
  1.10248784  5.04499468  1.87935561E-09
  1.10248784  5.1849879  9.99489708E-10
  1.10248784  5.32284557  3.17248355E-10
  1.10248784  5.45835511  2.34687926E-10
  1.10248784  5.5913076  2.40505815E-09
  1.10248784  5.72149802  5.96163655E-11
  1.10248784  5.84872563  7.93342367E-10
  1.10248784  5.97279425  8.72733195E-10
  1.10248784  6.09351258  2.05480523E-09
  1.10248784  6.21069448  1.25425659E-10
  1.10248784  6.32415926  1.64070405E-09
  1.10248784  6.43373198 -2.2272783E-13
  1.10248784  6.53924367  2.39840724E-09
  1.10248784  6.64053164  1.42782681E-09
  1.10248784  6.73743972  2.44472286E-10
  1.10248784  6.82981848  2.65097705E-09
  1.10248784  6.91752549  1.14055152E-09
  1.10248784  7.00042549  3.39564689E-10
  1.10248784  7.07839067  3.63565566E-09
  1.10248784  7.1513008  3.8098801E-09
  1.10248784  7.21904348  6.43482874E-10
  1.10248784  7.28151424  5.1534627E-10
  1.10248784  7.33861675  3.60943447E-09
  1.10248784  7.39026298  5.30900959E-09
  1.10248784  7.43637328  3.93482736E-09
  1.10248784  7.47687655  1.48830383E-09
  1.10248784  7.51171035  9.56162043E-11
  1.10248784  7.54082096  2.20738324E-10
  1.10248784  7.56416349  1.2278456E-09
  1.10248784  7.58170196  2.37311237E-09
  1.10248784  7.59340932  3.23368973E-09
  1.10248784  7.59926751  3.67186455E-09
  1.59173933  0.000732486168 -4.33139669E-07
  1.59173933  0.0065906813 -3.5053022E-05
  1.59173933  0.0182980386 -0.000269499893
  1.59173933  0.0358365063 -0.00102511092
  1.59173933  0.0591790413 -0.00274157715
  1.59173933  0.088289651 -0.00587781199
