 0.0000000E+00  0.0000000E+00  2.4841726E-01  2.4830711E-01  2.4830712E-01 -4.1745077E+00  2.4840764E-01  2.4840761E-01  2.4841724E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4889340E-01  2.4878025E-01  2.4878026E-01 -5.3529883E+00  2.4888408E-01  2.4888405E-01  2.4889339E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9808518E-01  3.9796713E-01  3.9796710E-01 -7.7716077E-01  3.9807459E-01  3.9807462E-01  3.9808516E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4952015E-01  3.4939859E-01  3.4939858E-01 -1.3905171E+00  3.4950991E-01  3.4950992E-01  3.4952014E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0392989E-01  3.0380484E-01  3.0380483E-01 -2.1696005E+00  3.0392000E-01  3.0392000E-01  3.0392988E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6734710E-01  2.6721857E-01  2.6721857E-01 -3.1060203E+00  2.6733757E-01  2.6733756E-01  2.6734709E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4659582E-01  2.4646383E-01  2.4646383E-01 -4.1617381E+00  2.4658666E-01  2.4658664E-01  2.4659582E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4930948E-01  2.4917404E-01  2.4917405E-01 -5.2606460E+00  2.4930070E-01  2.4930067E-01  2.4930948E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8837551E-01  3.8823380E-01  3.8823380E-01 -8.3145888E-01  3.8836543E-01  3.8836543E-01  3.8837556E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4058255E-01  3.4043683E-01  3.4043683E-01 -1.4534242E+00  3.4057290E-01  3.4057289E-01  3.4058260E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9662502E-01  2.9647531E-01  2.9647532E-01 -2.2284240E+00  2.9661581E-01  2.9661579E-01  2.9662506E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6225767E-01  2.6210399E-01  2.6210400E-01 -3.1414893E+00  2.6224891E-01  2.6224888E-01  2.6225771E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4392194E-01  2.4376432E-01  2.4376433E-01 -4.1482545E+00  2.4391365E-01  2.4391360E-01  2.4392198E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4876342E-01  2.4860186E-01  2.4860188E-01 -5.1674444E+00  2.4875561E-01  2.4875555E-01  2.4876345E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7762937E-01  3.7745980E-01  3.7745987E-01 -8.9199969E-01  3.7762006E-01  3.7761999E-01  3.7762936E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3071675E-01  3.3054262E-01  3.3054269E-01 -1.5212794E+00  3.3070799E-01  3.3070790E-01  3.3071674E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8845028E-01  2.8827162E-01  2.8827169E-01 -2.2903306E+00  2.8844207E-01  2.8844198E-01  2.8845027E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5629843E-01  2.5611528E-01  2.5611536E-01 -3.1780244E+00  2.5629081E-01  2.5629071E-01  2.5629843E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4032120E-01  2.4013358E-01  2.4013366E-01 -4.1343233E+00  2.4031417E-01  2.4031406E-01  2.4032120E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4718751E-01  2.4699545E-01  2.4699552E-01 -5.0736438E+00  2.4718109E-01  2.4718096E-01  2.4718750E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6576173E-01  3.6555978E-01  3.6555980E-01 -9.5957767E-01  3.6575362E-01  3.6575359E-01  3.6576173E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1984520E-01  3.1963809E-01  3.1963812E-01 -1.5946750E+00  3.1983775E-01  3.1983771E-01  3.1984519E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7933297E-01  2.7912077E-01  2.7912081E-01 -2.3557343E+00  2.7932623E-01  2.7932616E-01  2.7933296E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4940086E-01  2.4918359E-01  2.4918364E-01 -3.2159137E+00  2.4939484E-01  2.4939475E-01  2.4940085E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3573008E-01  2.3550779E-01  2.3550784E-01 -4.1201689E+00  2.3572480E-01  2.3572468E-01  2.3573006E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4452520E-01  2.4429793E-01  2.4429799E-01 -4.9794498E+00  2.4452069E-01  2.4452055E-01  2.4452519E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5270425E-01  3.5246458E-01  3.5246464E-01 -1.0350150E+00  3.5269762E-01  3.5269758E-01  3.5270419E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0790713E-01  3.0766171E-01  3.0766178E-01 -1.6741963E+00  3.0790136E-01  3.0790129E-01  3.0790707E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6921741E-01  2.6896629E-01  2.6896636E-01 -2.4250159E+00  2.6921251E-01  2.6921241E-01  2.6921735E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4151364E-01  2.4125687E-01  2.4125695E-01 -3.2553937E+00  2.4150964E-01  2.4150952E-01  2.4151358E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3010253E-01  2.2984018E-01  2.2984026E-01 -4.1059506E+00  2.3009947E-01  2.3009931E-01  2.3010248E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4073773E-01  2.4046984E-01  2.4046993E-01 -4.8849921E+00  2.4073564E-01  2.4073545E-01  2.4073768E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3841318E-01  3.3813008E-01  3.3813018E-01 -1.1191188E+00  3.3840858E-01  3.3840847E-01  3.3841315E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9486626E-01  2.9457680E-01  2.9457691E-01 -1.7603795E+00  2.9486272E-01  2.9486257E-01  2.9486625E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5807228E-01  2.5777651E-01  2.5777663E-01 -2.4984831E+00  2.5806983E-01  2.5806964E-01  2.5807227E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3260989E-01  2.3230790E-01  2.3230803E-01 -3.2966126E+00  2.3260856E-01  2.3260835E-01  2.3260989E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2341710E-01  2.2310894E-01  2.2310908E-01 -4.0917296E+00  2.2341694E-01  2.2341668E-01  2.2341710E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3581098E-01  2.3549673E-01  2.3549688E-01 -4.7902965E+00  2.3581203E-01  2.3581173E-01  2.3581098E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2287761E-01  3.2254494E-01  3.2254506E-01 -1.2126331E+00  3.2287539E-01  3.2287527E-01  3.2287771E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8071879E-01  2.8037914E-01  2.8037926E-01 -1.8536645E+00  2.8071785E-01  2.8071769E-01  2.8071888E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4589859E-01  2.4555204E-01  2.4555218E-01 -2.5763266E+00  2.4589899E-01  2.4589878E-01  2.4589867E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2269499E-01  2.2234165E-01  2.2234180E-01 -3.3395900E+00  2.2269679E-01  2.2269653E-01  2.2269506E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1568452E-01  2.1532446E-01  2.1532463E-01 -4.0774343E+00  2.1568778E-01  2.1568746E-01  2.1568459E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2976305E-01  2.2939637E-01  2.2939655E-01 -4.6952545E+00  2.2976782E-01  2.2976745E-01  2.2976311E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0612894E-01  3.0574011E-01  3.0574030E-01 -1.3161742E+00  3.0612913E-01  3.0612897E-01  3.0612892E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6550225E-01  2.6510586E-01  2.6510606E-01 -1.9543346E+00  2.6550406E-01  2.6550385E-01  2.6550223E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3273791E-01  2.3233407E-01  2.3233428E-01 -2.6585648E+00  2.3274142E-01  2.3274114E-01  2.3273790E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1181429E-01  2.1140312E-01  2.1140334E-01 -3.3841681E+00  2.1181957E-01  2.1181922E-01  2.1181428E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0695509E-01  2.0653669E-01  2.0653693E-01 -4.0628170E+00  2.0696222E-01  2.0696180E-01  2.0695508E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2265115E-01  2.2222563E-01  2.2222589E-01 -4.5995877E+00  2.2266021E-01  2.2265971E-01  2.2265113E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8824531E-01  2.8779348E-01  2.8779371E-01 -1.4301471E+00  2.8824811E-01  2.8824786E-01  2.8824530E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4929984E-01  2.4883992E-01  2.4884017E-01 -2.0624405E+00  2.4930470E-01  2.4930437E-01  2.4929984E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1867660E-01  2.1820873E-01  2.1820900E-01 -2.7449768E+00  2.1868362E-01  2.1868320E-01  2.1867660E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0005722E-01  1.9958153E-01  1.9958183E-01 -3.4299542E+00  2.0006649E-01  2.0006598E-01  2.0005721E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9732253E-01  1.9683918E-01  1.9683950E-01 -4.0474067E+00  1.9733417E-01  1.9733356E-01  1.9732253E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1457531E-01  2.1408443E-01  2.1408477E-01 -4.5028091E+00  2.1458942E-01  2.1458871E-01  2.1457531E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6935740E-01  2.6883548E-01  2.6883582E-01 -1.5546580E+00  2.6936281E-01  2.6936245E-01  2.6935745E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3224534E-01  2.3171490E-01  2.3171527E-01 -2.1777229E+00  2.3225339E-01  2.3225292E-01  2.3224539E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0384994E-01  2.0331115E-01  2.0331154E-01 -2.8350360E+00  2.0386076E-01  2.0386018E-01  2.0384999E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8756070E-01  1.8701374E-01  1.8701416E-01 -3.4762655E+00  1.8757443E-01  1.8757373E-01  1.8756075E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8692686E-01  1.8637189E-01  1.8637234E-01 -4.0304646E+00  1.8694363E-01  1.8694281E-01  1.8692690E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0568072E-01  2.0511792E-01  2.0511839E-01 -4.4041888E+00  2.0570069E-01  2.0569974E-01  2.0568076E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4964641E-01  2.4904733E-01  2.4904780E-01 -1.6894245E+00  2.4965418E-01  2.4965371E-01  2.4964642E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1452077E-01  2.1391287E-01  2.1391337E-01 -2.2995364E+00  2.1453199E-01  2.1453138E-01  2.1452078E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8843955E-01  1.8782304E-01  1.8782357E-01 -2.9278477E+00  1.8845440E-01  1.8845363E-01  1.8843955E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7450639E-01  1.7388149E-01  1.7388207E-01 -3.5220795E+00  1.7452506E-01  1.7452413E-01  1.7450640E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7595128E-01  1.7531820E-01  1.7531881E-01 -4.0109461E+00  1.7597396E-01  1.7597286E-01  1.7595129E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9615428E-01  1.9551323E-01  1.9551387E-01 -4.3027273E+00  1.9618116E-01  1.9617988E-01  1.9615429E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2933862E-01  2.2865543E-01  2.2865608E-01 -1.8336838E+00  2.2934876E-01  2.2934810E-01  2.2933861E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9635049E-01  1.9565836E-01  1.9565906E-01 -2.4267744E+00  1.9636519E-01  1.9636434E-01  1.9635048E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7266700E-01  1.7196621E-01  1.7196695E-01 -3.0220902E+00  1.7268651E-01  1.7268546E-01  1.7266699E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6111381E-01  1.6040462E-01  1.6040540E-01 -3.5659899E+00  1.6113838E-01  1.6113711E-01  1.6111380E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6461504E-01  1.6389770E-01  1.6389853E-01 -3.9874706E+00  1.6464491E-01  1.6464342E-01  1.6461503E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8621718E-01  1.8549196E-01  1.8549283E-01 -4.1971366E+00  1.8625262E-01  1.8625088E-01  1.8621717E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0869486E-01  2.0792085E-01  2.0792177E-01 -1.9861211E+00  2.0870757E-01  2.0870665E-01  2.0869483E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7799018E-01  1.7720740E-01  1.7720837E-01 -2.5578140E+00  1.7800902E-01  1.7800783E-01  1.7799015E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5678247E-01  1.5599124E-01  1.5599227E-01 -3.1159753E+00  1.5680775E-01  1.5680630E-01  1.5678245E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4762871E-01  1.4682934E-01  1.4683042E-01 -3.6061822E+00  1.4766074E-01  1.4765900E-01  1.4762868E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5316144E-01  1.5235425E-01  1.5235539E-01 -3.9583093E+00  1.5320057E-01  1.5319853E-01  1.5316141E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7611263E-01  1.7529793E-01  1.7529911E-01 -4.0858384E+00  1.7615918E-01  1.7615683E-01  1.7611260E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8799474E-01  1.8712371E-01  1.8712498E-01 -2.1448044E+00  1.8801093E-01  1.8800967E-01  1.8799470E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5971106E-01  1.5883176E-01  1.5883310E-01 -2.6904715E+00  1.5973552E-01  1.5973392E-01  1.5971102E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4104890E-01  1.4016173E-01  1.4016313E-01 -3.2072220E+00  1.4108204E-01  1.4108008E-01  1.4104886E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3430716E-01  1.3341251E-01  1.3341397E-01 -3.6404221E+00  1.3434941E-01  1.3434707E-01  1.3430712E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4184196E-01  1.4094020E-01  1.4094173E-01 -3.9213865E+00  1.4189374E-01  1.4189100E-01  1.4184192E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6608993E-01  1.6518144E-01  1.6518304E-01 -3.9669765E+00  1.6615168E-01  1.6614852E-01  1.6608989E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6751752E-01  1.6654398E-01  1.6654569E-01 -2.3071526E+00  1.6753946E-01  1.6753770E-01  1.6751751E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4178072E-01  1.4079991E-01  1.4080171E-01 -2.8219883E+00  1.4181388E-01  1.4181167E-01  1.4178071E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2572289E-01  1.2473529E-01  1.2473716E-01 -3.2930586E+00  1.2576780E-01  1.2576511E-01  1.2572287E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2139665E-01  1.2040273E-01  1.2040469E-01 -3.6660709E+00  1.2145387E-01  1.2145067E-01  1.2139664E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3089739E-01  1.2989761E-01  1.2989965E-01 -3.8743050E+00  1.3096745E-01  1.3096372E-01  1.3089738E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5638583E-01  1.5538064E-01  1.5538276E-01 -3.8384483E+00  1.5646929E-01  1.5646500E-01  1.5638582E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4752339E-01  1.4644303E-01  1.4644539E-01 -2.4699222E+00  1.4755539E-01  1.4755295E-01  1.4752337E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2444479E-01  1.2335882E-01  1.2336128E-01 -2.9490364E+00  1.2449203E-01  1.2448899E-01  1.2444476E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1103671E-01  1.0994570E-01  1.0994826E-01 -3.3702426E+00  1.1109987E-01  1.1109619E-01  1.1103668E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0911832E-01  1.0802284E-01  1.0802550E-01 -3.6801175E+00  1.0919810E-01  1.0919374E-01  1.0911830E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2054051E-01  1.1944111E-01  1.1944387E-01 -3.8143871E+00  1.2063758E-01  1.2063252E-01  1.2054049E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4720742E-01  1.4610466E-01  1.4610751E-01 -3.6979525E+00  1.4732249E-01  1.4731670E-01  1.4720740E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2823695E-01  1.2704733E-01  1.2705054E-01 -2.6292179E+00  1.2828667E-01  1.2828330E-01  1.2823695E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0791070E-01  1.0671801E-01  1.0672135E-01 -3.0677474E+00  1.0798108E-01  1.0797690E-01  1.0791070E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.7182411E-02  9.5987349E-02  9.5990806E-02 -3.4351049E+00  9.7274308E-02  9.7269277E-02  9.7182411E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.7651468E-02  9.6454703E-02  9.6458279E-02 -3.6792323E+00  9.7765737E-02  9.7759818E-02  9.7651468E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1094080E-01  1.0974300E-01  1.0974669E-01 -3.7387346E+00  1.1107831E-01  1.1107146E-01  1.1094080E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3871723E-01  1.3751907E-01  1.3752287E-01 -3.5430520E+00  1.3887886E-01  1.3887104E-01  1.3871723E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0983451E-01  1.0853615E-01  1.0854050E-01 -2.7805391E+00  1.0991439E-01  1.0990974E-01  1.0983452E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2335621E-02  9.1037937E-02  9.1042442E-02 -3.1737743E+00  9.2443385E-02  9.2437659E-02  9.2335632E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4300334E-02  8.3004140E-02  8.3008789E-02 -3.4836221E+00  8.4437039E-02  8.4430190E-02  8.4300345E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7122563E-02  8.5828664E-02  8.5833454E-02 -3.6598477E+00  8.7289278E-02  8.7281254E-02  8.7122573E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0221406E-01  1.0092326E-01  1.0092818E-01 -3.6443134E+00  1.0241187E-01  1.0240262E-01  1.0221407E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3102332E-01  1.2973640E-01  1.2974146E-01 -3.3712593E+00  1.3125330E-01  1.3124277E-01  1.3102333E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2439226E-02  9.1037364E-02  9.1043279E-02 -2.9188489E+00  9.2568376E-02  9.2561952E-02  9.2439218E-02  0.0000000E+00  0.0000000E+00
