 0.0000000E+00  0.0000000E+00  7.6472179E-01  7.6469407E-01  7.6469423E-01  7.8928297E+00  7.6469462E-01  7.6469478E-01  7.6472181E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2570785E-02  8.2543509E-02  8.2543528E-02  1.2392724E-04  8.2543709E-02  8.2543728E-02  8.2570783E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2769901E-01  1.2767038E-01  1.2767043E-01  6.1322077E-01  1.2767067E-01  1.2767072E-01  1.2769901E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0618979E-01  2.0615977E-01  2.0615986E-01  1.5475708E+00  2.0616016E-01  2.0616025E-01  2.0618979E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2728250E-01  3.2725108E-01  3.2725121E-01  2.9268207E+00  3.2725157E-01  3.2725169E-01  3.2728250E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0119925E-01  5.0116641E-01  5.0116658E-01  4.9184607E+00  5.0116700E-01  5.0116717E-01  5.0119925E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3920212E-01  7.3916784E-01  7.3916805E-01  7.7427082E+00  7.3916855E-01  7.3916876E-01  7.3920212E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.4218265E-02  8.4184431E-02  8.4184453E-02  1.5381132E-04  8.4184706E-02  8.4184738E-02  8.4218244E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2855059E-01  1.2851509E-01  1.2851516E-01  6.0692189E-01  1.2851548E-01  1.2851556E-01  1.2855057E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0479697E-01  2.0475977E-01  2.0475989E-01  1.5279262E+00  2.0476029E-01  2.0476042E-01  2.0479695E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2148283E-01  3.2144391E-01  3.2144408E-01  2.8831641E+00  3.2144457E-01  3.2144474E-01  3.2148281E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8798982E-01  4.8794916E-01  4.8794938E-01  4.8338532E+00  4.8794996E-01  4.8795019E-01  4.8798981E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.1460731E-01  7.1456488E-01  7.1456516E-01  7.5902762E+00  7.1456583E-01  7.1456612E-01  7.1460730E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5939263E-02  8.5897337E-02  8.5897390E-02  1.9049588E-04  8.5897761E-02  8.5897807E-02  8.5939271E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2947768E-01  1.2943369E-01  1.2943381E-01  6.0055703E-01  1.2943428E-01  1.2943438E-01  1.2947769E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0351835E-01  2.0347228E-01  2.0347246E-01  1.5080634E+00  2.0347303E-01  2.0347320E-01  2.0351836E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1591170E-01  3.1586351E-01  3.1586376E-01  2.8389456E+00  3.1586444E-01  3.1586468E-01  3.1591170E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7525058E-01  4.7520026E-01  4.7520058E-01  4.7480683E+00  4.7520137E-01  4.7520169E-01  4.7525059E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9091703E-01  6.9086454E-01  6.9086494E-01  7.4358051E+00  6.9086585E-01  6.9086624E-01  6.9091704E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7737703E-02  8.7685730E-02  8.7685794E-02  2.3541191E-04  8.7686309E-02  8.7686384E-02  8.7737707E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3048399E-01  1.3042949E-01  1.3042964E-01  5.9412467E-01  1.3043028E-01  1.3043043E-01  1.3048399E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0235699E-01  2.0229994E-01  2.0230017E-01  1.4879850E+00  2.0230095E-01  2.0230119E-01  2.0235699E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.1056974E-01  3.1051009E-01  3.1051043E-01  2.7941944E+00  3.1051134E-01  3.1051168E-01  3.1056974E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6297577E-01  4.6291350E-01  4.6291393E-01  4.6612092E+00  4.6291500E-01  4.6291543E-01  4.6297577E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6811189E-01  6.6804696E-01  6.6804750E-01  7.2795536E+00  6.6804873E-01  6.6804925E-01  6.6811189E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9617524E-02  8.9553114E-02  8.9553230E-02  2.9025715E-04  8.9553881E-02  8.9553997E-02  8.9617508E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3157326E-01  1.3150575E-01  1.3150598E-01  5.8762316E-01  1.3150680E-01  1.3150703E-01  1.3157324E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0131601E-01  2.0124536E-01  2.0124571E-01  1.4676932E+00  2.0124671E-01  2.0124706E-01  2.0131600E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0545772E-01  3.0538390E-01  3.0538437E-01  2.7489382E+00  3.0538557E-01  3.0538603E-01  3.0545771E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5115991E-01  4.5108287E-01  4.5108347E-01  4.5733748E+00  4.5108488E-01  4.5108547E-01  4.5115989E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4617312E-01  6.4609283E-01  6.4609357E-01  7.1217677E+00  6.4609519E-01  6.4609591E-01  6.4617310E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.1582991E-02  9.1503155E-02  9.1503335E-02  3.5703397E-04  9.1504243E-02  9.1504422E-02  9.1582987E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3274959E-01  1.3266595E-01  1.3266628E-01  5.8105072E-01  1.3266742E-01  1.3266775E-01  1.3274959E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0039888E-01  2.0031139E-01  2.0031189E-01  1.4471895E+00  2.0031326E-01  2.0031374E-01  2.0039887E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0057679E-01  3.0048542E-01  3.0048608E-01  2.7032033E+00  3.0048772E-01  3.0048836E-01  3.0057679E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3979804E-01  4.3970274E-01  4.3970358E-01  4.4846593E+00  4.3970548E-01  4.3970629E-01  4.3979804E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2508284E-01  6.2498357E-01  6.2498458E-01  6.9626812E+00  6.2498678E-01  6.2498776E-01  6.2508284E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.3638821E-02  9.3539860E-02  9.3540129E-02  4.3809064E-04  9.3541372E-02  9.3541646E-02  9.3638814E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3401751E-01  1.3391389E-01  1.3391436E-01  5.7440539E-01  1.3391591E-01  1.3391638E-01  1.3401750E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9960951E-01  1.9950119E-01  1.9950188E-01  1.4264746E+00  1.9950374E-01  1.9950442E-01  1.9960950E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9592859E-01  2.9581552E-01  2.9581643E-01  2.6570139E+00  2.9581864E-01  2.9581953E-01  2.9592859E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2888583E-01  4.2876797E-01  4.2876911E-01  4.3951519E+00  4.2877168E-01  4.2877279E-01  4.2888583E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0482411E-01  6.0470141E-01  6.0470278E-01  6.8025154E+00  6.0470573E-01  6.0470708E-01  6.0482411E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5790021E-02  9.5667311E-02  9.5667736E-02  5.3616281E-04  9.5669455E-02  9.5669856E-02  9.5790029E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3538187E-01  1.3525347E-01  1.3525417E-01  5.6768493E-01  1.3525629E-01  1.3525695E-01  1.3538188E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9895218E-01  1.9881804E-01  1.9881902E-01  1.4055487E+00  1.9882156E-01  1.9882251E-01  1.9895219E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9151516E-01  2.9137523E-01  2.9137650E-01  2.6103925E+00  2.9137949E-01  2.9138072E-01  2.9151516E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.1841948E-01  4.1827371E-01  4.1827529E-01  4.3049372E+00  4.1827875E-01  4.1828028E-01  4.1841948E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8538088E-01  5.8522922E-01  5.8523111E-01  6.6414801E+00  5.8523508E-01  5.8523692E-01  5.8538088E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.8041811E-02  9.7889691E-02  9.7890320E-02  6.5441412E-04  9.7892646E-02  9.7893257E-02  9.8041801E-02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3684778E-01  1.3668872E-01  1.3668972E-01  5.6088680E-01  1.3669257E-01  1.3669354E-01  1.3684778E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9843146E-01  1.9826539E-01  1.9826677E-01  1.3844108E+00  1.9827018E-01  1.9827152E-01  1.9843145E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8733888E-01  2.8716576E-01  2.8716753E-01  2.5633595E+00  2.8717154E-01  2.8717326E-01  2.8733887E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0839568E-01  4.0821546E-01  4.0821763E-01  4.2140948E+00  4.0822228E-01  4.0822439E-01  4.0839568E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6673792E-01  5.6655053E-01  5.6655313E-01  6.4797729E+00  5.6655843E-01  5.6656096E-01  5.6673791E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0040017E-01  1.0021155E-01  1.0021251E-01  7.9647293E-04  1.0021566E-01  1.0021660E-01  1.0040018E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3842111E-01  1.3822403E-01  1.3822548E-01  5.5400806E-01  1.3822933E-01  1.3823075E-01  1.3842112E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9805264E-01  1.9784704E-01  1.9784900E-01  1.3630589E+00  1.9785359E-01  1.9785550E-01  1.9805265E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8340292E-01  2.8318875E-01  2.8319123E-01  2.5159331E+00  2.8319661E-01  2.8319902E-01  2.8340292E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9881200E-01  3.9858921E-01  3.9859222E-01  4.1226992E+00  3.9859843E-01  3.9860137E-01  3.9881200E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4888114E-01  5.4864968E-01  5.4865325E-01  6.3175800E+00  5.4866033E-01  5.4866381E-01  5.4888115E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0287134E-01  1.0263742E-01  1.0263887E-01  9.6646182E-04  1.0264311E-01  1.0264454E-01  1.0287134E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4010801E-01  1.3986381E-01  1.3986591E-01  5.4704529E-01  1.3987109E-01  1.3987315E-01  1.4010801E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9782136E-01  1.9756683E-01  1.9756960E-01  1.3414897E+00  1.9757576E-01  1.9757848E-01  1.9782136E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7971080E-01  2.7944588E-01  2.7944935E-01  2.4681293E+00  2.7945655E-01  2.7945994E-01  2.7971080E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8966649E-01  3.8939113E-01  3.8939532E-01  4.0308200E+00  3.8940361E-01  3.8940770E-01  3.8966649E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3179731E-01  5.3151145E-01  5.3151638E-01  6.1550760E+00  5.3152583E-01  5.3153063E-01  5.3179731E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0546213E-01  1.0517201E-01  1.0517422E-01  1.1690141E-03  1.0517992E-01  1.0518209E-01  1.0546214E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4191524E-01  1.4161265E-01  1.4161573E-01  5.3999451E-01  1.4162266E-01  1.4162567E-01  1.4191524E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9774387E-01  1.9742877E-01  1.9743276E-01  1.3196987E+00  1.9744098E-01  1.9744487E-01  1.9774388E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7626670E-01  2.7593904E-01  2.7594395E-01  2.4199615E+00  2.7595354E-01  2.7595833E-01  2.7626670E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8095796E-01  3.8061771E-01  3.8062356E-01  3.9385218E+00  3.8063460E-01  3.8064030E-01  3.8095796E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1547414E-01  5.1512125E-01  5.1512808E-01  5.9924247E+00  5.1514064E-01  5.1514729E-01  5.1547415E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0817995E-01  1.0782002E-01  1.0782337E-01  1.4092770E-03  1.0783099E-01  1.0783430E-01  1.0817994E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4385010E-01  1.4347511E-01  1.4347963E-01  5.3285120E-01  1.4348887E-01  1.4349330E-01  1.4385009E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9782694E-01  1.9743685E-01  1.9744257E-01  1.2976801E+00  1.9745351E-01  1.9745911E-01  1.9782693E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7307529E-01  2.7267008E-01  2.7267702E-01  2.3714411E+00  2.7268977E-01  2.7269655E-01  2.7307529E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7268579E-01  3.7226543E-01  3.7227362E-01  3.8458644E+00  3.7228828E-01  3.7229627E-01  3.7268578E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.9990024E-01  4.9946471E-01  4.9947419E-01  5.8297791E+00  4.9949084E-01  4.9950009E-01  4.9990023E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1103254E-01  1.1058588E-01  1.1059098E-01  1.6928841E-03  1.1060116E-01  1.1060617E-01  1.1103253E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4592026E-01  1.4545545E-01  1.4546211E-01  5.2561022E-01  1.4547441E-01  1.4548093E-01  1.4592025E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9807763E-01  1.9759469E-01  1.9760293E-01  1.2754267E+00  1.9761749E-01  1.9762554E-01  1.9807763E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7014153E-01  2.6964045E-01  2.6965032E-01  2.3225771E+00  2.6966724E-01  2.6967687E-01  2.7014153E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.6484966E-01  3.6433044E-01  3.6434197E-01  3.7529035E+00  3.6436140E-01  3.6437263E-01  3.6484966E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8506467E-01  4.8452732E-01  4.8454055E-01  5.6672829E+00  4.8456260E-01  4.8457548E-01  4.8506466E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1402811E-01  1.1347365E-01  1.1348142E-01  2.0259037E-03  1.1349489E-01  1.1350250E-01  1.1402810E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4813366E-01  1.4755745E-01  1.4756729E-01  5.1826604E-01  1.4758355E-01  1.4759316E-01  1.4813365E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9850319E-01  1.9790528E-01  1.9791723E-01  1.2529308E+00  1.9793644E-01  1.9794810E-01  1.9850318E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6747042E-01  2.6685087E-01  2.6686497E-01  2.2733777E+00  2.6688729E-01  2.6690103E-01  2.6747041E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5744928E-01  3.5680813E-01  3.5682442E-01  3.6596917E+00  3.5685003E-01  3.5686588E-01  3.5744927E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7095663E-01  4.7029395E-01  4.7031248E-01  5.5050719E+00  4.7034152E-01  4.7035953E-01  4.7095662E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1717447E-01  1.1648591E-01  1.1649773E-01  2.4147515E-03  1.1651549E-01  1.1652706E-01  1.1717447E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5049768E-01  1.4978320E-01  1.4979777E-01  5.1081307E-01  1.4981920E-01  1.4983343E-01  1.5049769E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9911006E-01  1.9836978E-01  1.9838713E-01  1.2301845E+00  1.9841244E-01  1.9842937E-01  1.9911006E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6506599E-01  2.6430004E-01  2.6432024E-01  2.2238507E+00  2.6434962E-01  2.6436930E-01  2.6506600E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5048324E-01  3.4969175E-01  3.4971484E-01  3.5662804E+00  3.4974850E-01  3.4977097E-01  3.5048324E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5756429E-01  4.5674740E-01  4.5677342E-01  5.3432764E+00  4.5681159E-01  4.5683689E-01  4.5756429E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2047840E-01  1.1962297E-01  1.1964093E-01  2.8660791E-03  1.1966411E-01  1.1968170E-01  1.2047840E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5301828E-01  1.5213217E-01  1.5215377E-01  5.0324631E-01  1.5218176E-01  1.5220287E-01  1.5301829E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9990286E-01  1.9898631E-01  1.9901161E-01  1.2071816E+00  1.9904466E-01  1.9906935E-01  1.9990287E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6293007E-01  2.6198332E-01  2.6201236E-01  2.1740063E+00  2.6205074E-01  2.6207905E-01  2.6293007E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4394765E-01  3.4297094E-01  3.4300377E-01  3.4727228E+00  3.4304777E-01  3.4307973E-01  3.4394765E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4487317E-01  4.4386675E-01  4.4390344E-01  5.1820254E+00  4.4395332E-01  4.4398899E-01  4.4487318E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2394345E-01  1.2288020E-01  1.2290750E-01  3.3866549E-03  1.2293746E-01  1.2296419E-01  1.2394346E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5569754E-01  1.5459832E-01  1.5463043E-01  4.9556259E-01  1.5466668E-01  1.5469806E-01  1.5569755E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0088177E-01  1.9974697E-01  1.9978395E-01  1.1839198E+00  1.9982682E-01  1.9986291E-01  2.0088177E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6105944E-01  2.5988948E-01  2.5993138E-01  2.1238608E+00  2.5998122E-01  2.6002206E-01  2.6105945E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3783309E-01  3.3662836E-01  3.3667524E-01  3.3790784E+00  3.3673240E-01  3.3677804E-01  3.3783309E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3286297E-01  4.3162390E-01  4.3167579E-01  5.0214521E+00  4.3174064E-01  4.3179111E-01  4.3286297E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2756597E-01  1.2624382E-01  1.2628530E-01  3.9833855E-03  1.2632350E-01  1.2636411E-01  1.2756597E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5852937E-01  1.5716557E-01  1.5721340E-01  4.8776250E-01  1.5725980E-01  1.5730654E-01  1.5852938E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0203780E-01  2.0063297E-01  2.0068719E-01  1.1604045E+00  2.0074225E-01  2.0079515E-01  2.0203780E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5944088E-01  2.5799567E-01  2.5805632E-01  2.0734415E+00  2.5812048E-01  2.5817959E-01  2.5944089E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3211934E-01  3.3063437E-01  3.3070150E-01  3.2854206E+00  3.3077522E-01  3.3084058E-01  3.3211934E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2150195E-01  4.1997786E-01  4.2005152E-01  4.8617027E+00  4.2013528E-01  4.2020691E-01  4.2150195E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3132786E-01  1.2968324E-01  1.2974624E-01  4.6635632E-03  1.2979411E-01  1.2985578E-01  1.3132785E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6149178E-01  1.5979973E-01  1.5987104E-01  4.7985358E-01  1.5992963E-01  1.5999932E-01  1.6149177E-01  0.0000000E+00  0.0000000E+00
