PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0768843285925549        1.1642787193942459        1.2640246654080958        1.3783565426534774        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00  9.0620192E+01  9.0620109E+01  9.0620109E+01  9.5690671E-08  9.0620208E+01  9.0620208E+01  9.0620192E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9954924E+01  8.9954839E+01  8.9954839E+01  2.7843614E+01  8.9954940E+01  8.9954940E+01  8.9954924E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9414652E+01  8.9414565E+01  8.9414565E+01  5.6605386E+01  8.9414668E+01  8.9414668E+01  8.9414652E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.9004386E+01  8.9004297E+01  8.9004297E+01  8.6372965E+01  8.9004402E+01  8.9004402E+01  8.9004386E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.8730659E+01  8.8730567E+01  8.8730567E+01  1.1726740E+02  8.8730674E+01  8.8730674E+01  8.8730658E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.8601561E+01  8.8601468E+01  8.8601468E+01  1.4945474E+02  8.8601577E+01  8.8601577E+01  8.8601561E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.7464295E+01  7.7464212E+01  7.7464212E+01  1.3845419E-07  7.7464292E+01  7.7464292E+01  7.7464277E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6862718E+01  7.6862631E+01  7.6862631E+01  2.3285817E+01  7.6862716E+01  7.6862716E+01  7.6862700E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6367343E+01  7.6367252E+01  7.6367252E+01  4.7275379E+01  7.6367342E+01  7.6367342E+01  7.6367326E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5983089E+01  7.5982996E+01  7.5982996E+01  7.2047380E+01  7.5983090E+01  7.5983090E+01  7.5983074E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5716208E+01  7.5716111E+01  7.5716111E+01  9.7713856E+01  7.5716210E+01  7.5716210E+01  7.5716193E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5574307E+01  7.5574207E+01  7.5574207E+01  1.2443070E+02  7.5574310E+01  7.5574310E+01  7.5574293E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6050523E+01  6.6050408E+01  6.6050408E+01  2.0031455E-07  6.6050537E+01  6.6050537E+01  6.6050521E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5508249E+01  6.5508132E+01  6.5508132E+01  1.9396431E+01  6.5508264E+01  6.5508264E+01  6.5508247E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.5056405E+01  6.5056285E+01  6.5056285E+01  3.9326204E+01  6.5056421E+01  6.5056421E+01  6.5056403E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4699808E+01  6.4699685E+01  6.4699685E+01  5.9861971E+01  6.4699824E+01  6.4699824E+01  6.4699807E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4444429E+01  6.4444303E+01  6.4444303E+01  8.1109423E+01  6.4444446E+01  6.4444446E+01  6.4444428E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4297422E+01  6.4297294E+01  6.4297294E+01  1.0321672E+02  6.4297440E+01  6.4297440E+01  6.4297421E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6160953E+01  5.6160820E+01  5.6160820E+01  2.8979543E-07  5.6160975E+01  5.6160975E+01  5.6160958E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5673809E+01  5.5673673E+01  5.5673673E+01  1.6086394E+01  5.5673831E+01  5.5673831E+01  5.5673813E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5263883E+01  5.5263743E+01  5.5263743E+01  3.2572453E+01  5.5263905E+01  5.5263905E+01  5.5263886E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4935870E+01  5.4935727E+01  5.4935727E+01  4.9526987E+01  5.4935892E+01  5.4935892E+01  5.4935873E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4695467E+01  5.4695321E+01  5.4695321E+01  6.7051295E+01  5.4695490E+01  5.4695490E+01  5.4695469E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.4549392E+01  5.4549243E+01  5.4549243E+01  8.5287571E+01  5.4549415E+01  5.4549415E+01  5.4549394E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7604350E+01  4.7604194E+01  4.7604194E+01  4.1921380E-07  4.7604367E+01  4.7604367E+01  4.7604344E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7168369E+01  4.7168210E+01  4.7168210E+01  1.3277814E+01  4.7168388E+01  4.7168388E+01  4.7168364E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6798555E+01  4.6798392E+01  4.6798392E+01  2.6852078E+01  4.6798574E+01  4.6798574E+01  4.6798550E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6499466E+01  4.6499299E+01  4.6499299E+01  4.0789372E+01  4.6499486E+01  4.6499486E+01  4.6499461E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6276520E+01  4.6276350E+01  4.6276350E+01  5.5187985E+01  4.6276541E+01  4.6276541E+01  4.6276516E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6136019E+01  4.6135845E+01  4.6135845E+01  7.0185341E+01  4.6136041E+01  4.6136041E+01  4.6136015E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0213047E+01  4.0212864E+01  4.0212864E+01  6.0637754E-07  4.0213071E+01  4.0213071E+01  4.0213047E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9824450E+01  3.9824263E+01  3.9824263E+01  1.0902593E+01  3.9824475E+01  3.9824475E+01  3.9824450E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9492789E+01  3.9492598E+01  3.9492598E+01  2.2023519E+01  3.9492815E+01  3.9492815E+01  3.9492789E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9222467E+01  3.9222273E+01  3.9222273E+01  3.3428251E+01  3.9222494E+01  3.9222494E+01  3.9222467E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9018624E+01  3.9018425E+01  3.9018425E+01  4.5212990E+01  3.9018652E+01  3.9018652E+01  3.9018624E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8887157E+01  3.8886954E+01  3.8886954E+01  5.7511164E+01  3.8887186E+01  3.8887186E+01  3.8887157E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3839798E+01  3.3839585E+01  3.3839585E+01  8.7702280E-07  3.3839831E+01  3.3839831E+01  3.3839797E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3495001E+01  3.3494783E+01  3.3494783E+01  8.9012343E+00  3.3495035E+01  3.3495035E+01  3.3495001E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3199438E+01  3.3199216E+01  3.3199216E+01  1.7963185E+01  3.3199473E+01  3.3199473E+01  3.3199438E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2957339E+01  3.2957112E+01  3.2957112E+01  2.7250964E+01  3.2957374E+01  3.2957374E+01  3.2957339E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2773561E+01  3.2773330E+01  3.2773330E+01  3.6859240E+01  3.2773598E+01  3.2773598E+01  3.2773561E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2653614E+01  3.2653378E+01  3.2653378E+01  4.6917880E+01  3.2653651E+01  3.2653651E+01  3.2653614E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8355559E+01  2.8355315E+01  2.8355315E+01  1.2683352E-06  2.8355595E+01  2.8355595E+01  2.8355560E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8051150E+01  2.8050900E+01  2.8050900E+01  7.2217767E+00  2.8051186E+01  2.8051186E+01  2.8051151E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7789550E+01  2.7789294E+01  2.7789294E+01  1.4563244E+01  2.7789587E+01  2.7789587E+01  2.7789550E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7574802E+01  2.7574542E+01  2.7574542E+01  2.2089588E+01  2.7574841E+01  2.7574841E+01  2.7574803E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7411482E+01  2.7411216E+01  2.7411216E+01  2.9894219E+01  2.7411522E+01  2.7411522E+01  2.7411483E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7304718E+01  2.7304447E+01  2.7304447E+01  3.8103626E+01  2.7304759E+01  2.7304759E+01  2.7304719E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3647034E+01  2.3646749E+01  2.3646749E+01  1.8340622E-06  2.3647076E+01  2.3647076E+01  2.3647036E+01  0.0000000E+00  0.0000000E+00
