PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0768843285925549        1.1642787193942459        1.2640246654080958        1.3783565426534774        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00  1.0950546E+01 -5.2614193E+00 -5.2585835E+00  3.2893420E-04 -5.2585807E+00 -5.2614160E+00  1.0950546E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0911217E+01 -5.1707291E+00 -5.1678691E+00  6.8108248E-01 -5.1678659E+00 -5.1707254E+00  1.0911217E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0909135E+01 -5.0457573E+00 -5.0428734E+00  1.7099469E+00 -5.0428698E+00 -5.0457532E+00  1.0909135E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0954349E+01 -4.8763258E+00 -4.8734182E+00  3.2196426E+00 -4.8734142E+00 -4.8763213E+00  1.0954349E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1058094E+01 -4.6510747E+00 -4.6481437E+00  5.3901757E+00 -4.6481393E+00 -4.6510699E+00  1.1058093E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1232858E+01 -4.3573913E+00 -4.3544370E+00  8.4590575E+00 -4.3544322E+00 -4.3573861E+00  1.1232857E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0104482E+01 -4.8371098E+00 -4.8340639E+00  3.9631851E-04 -4.8340579E+00 -4.8371038E+00  1.0104479E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0070029E+01 -4.7503383E+00 -4.7472670E+00  6.7121135E-01 -4.7472608E+00 -4.7503320E+00  1.0070026E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0071167E+01 -4.6307429E+00 -4.6276466E+00  1.6818738E+00 -4.6276399E+00 -4.6307362E+00  1.0071165E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0117191E+01 -4.4689094E+00 -4.4657882E+00  3.1611205E+00 -4.4657812E+00 -4.4689023E+00  1.0117188E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0218434E+01 -4.2543858E+00 -4.2512400E+00  5.2822392E+00 -4.2512326E+00 -4.2543784E+00  1.0218432E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0386335E+01 -3.9756188E+00 -3.9724485E+00  8.2721660E+00 -3.9724408E+00 -3.9756109E+00  1.0386333E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.3146866E+00 -4.4412746E+00 -4.4380080E+00  4.7688471E-04 -4.4380019E+00 -4.4412685E+00  9.3146866E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2847565E+00 -4.3582289E+00 -4.3549356E+00  6.6132510E-01 -4.3549290E+00 -4.3582223E+00  9.2847564E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2888108E+00 -4.2437804E+00 -4.2404607E+00  1.6537580E+00 -4.2404536E+00 -4.2437733E+00  9.2888107E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.3354290E+00 -4.0892378E+00 -4.0858920E+00  3.1024333E+00 -4.0858844E+00 -4.0892302E+00  9.3354289E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.4341003E+00 -3.8850023E+00 -3.8816306E+00  5.1738551E+00 -3.8816224E+00 -3.8849941E+00  9.4341002E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5952813E+00 -3.6205100E+00 -3.6171127E+00  8.0844270E+00 -3.6171040E+00 -3.6205013E+00  9.5952812E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5775812E+00 -4.0721528E+00 -4.0686525E+00  5.7304095E-04 -4.0686439E+00 -4.0721442E+00  8.5775812E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5518479E+00 -3.9926521E+00 -3.9891240E+00  6.5143973E-01 -3.9891148E+00 -3.9926430E+00  8.5518479E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5585405E+00 -3.8831338E+00 -3.8795781E+00  1.6256359E+00 -3.8795683E+00 -3.8831240E+00  8.5585404E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.6055625E+00 -3.7355898E+00 -3.7320068E+00  3.0436576E+00 -3.7319964E+00 -3.7355795E+00  8.6055625E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.7016103E+00 -3.5412218E+00 -3.5376118E+00  5.0651843E+00 -3.5376008E+00 -3.5412108E+00  8.7016102E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.8562245E+00 -3.2903891E+00 -3.2867523E+00  7.8961607E+00 -3.2867406E+00 -3.2903775E+00  8.8562244E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8898592E+00 -3.7281067E+00 -3.7243609E+00  6.8759262E-04 -3.7243508E+00 -3.7280968E+00  7.8898593E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8680229E+00 -3.6519825E+00 -3.6482076E+00  6.4157263E-01 -3.6481967E+00 -3.6519718E+00  7.8680229E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8771005E+00 -3.5471900E+00 -3.5433862E+00  1.5975454E+00 -3.5433745E+00 -3.5471784E+00  7.8771006E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9243576E+00 -3.4063665E+00 -3.4025342E+00  2.9848712E+00 -3.4025216E+00 -3.4063541E+00  7.9243576E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.0177471E+00 -3.2214638E+00 -3.2176032E+00  4.9563847E+00 -3.2175898E+00 -3.2214504E+00  8.0177471E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.1659565E+00 -2.9837012E+00 -2.9798127E+00  7.7076760E+00 -2.9797984E+00 -2.9836870E+00  8.1659565E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2484684E+00 -3.4076269E+00 -3.4036228E+00  8.2380298E-04 -3.4036095E+00 -3.4076130E+00  7.2484683E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2302531E+00 -3.3347211E+00 -3.3306868E+00  6.3174237E-01 -3.3306725E+00 -3.3347064E+00  7.2302530E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2414851E+00 -3.2344611E+00 -3.2303968E+00  1.5695258E+00 -3.2303816E+00 -3.2344455E+00  7.2414850E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.2888283E+00 -3.1000927E+00 -3.0959987E+00  2.9261517E+00 -3.0959825E+00 -3.1000761E+00  7.2888282E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.3795400E+00 -2.9242697E+00 -2.9201464E+00  4.8476109E+00 -2.9201292E+00 -2.9242522E+00  7.3795399E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.5215139E+00 -2.6990119E+00 -2.6948596E+00  7.5192693E+00 -2.6948412E+00 -2.6989934E+00  7.5215138E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6505963E+00 -3.1093137E+00 -3.1050403E+00  9.8545814E-04 -3.1050236E+00 -3.1092970E+00  6.6505968E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6357481E+00 -3.0394783E+00 -3.0351734E+00  6.2196862E-01 -3.0351554E+00 -3.0394604E+00  6.6357485E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6489246E+00 -2.9435681E+00 -2.9392320E+00  1.5416174E+00 -2.9392128E+00 -2.9435489E+00  6.6489249E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.6962232E+00 -2.8154015E+00 -2.8110346E+00  2.8675765E+00 -2.8110141E+00 -2.8153811E+00  6.6962234E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.7842510E+00 -2.6482889E+00 -2.6438915E+00  4.7390129E+00 -2.6438697E+00 -2.6482672E+00  6.7842511E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.9201642E+00 -2.4349934E+00 -2.4305657E+00  7.3312241E+00 -2.4305426E+00 -2.4349703E+00  6.9201642E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0936542E+00 -2.8318741E+00 -2.8273186E+00  1.1769493E-03 -2.8272974E+00 -2.8318529E+00  6.0936521E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0819378E+00 -2.7649692E+00 -2.7603812E+00  6.1227193E-01 -2.7603584E+00 -2.7649466E+00  6.0819359E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0968665E+00 -2.6732347E+00 -2.6686144E+00  1.5138609E+00 -2.6685902E+00 -2.6732105E+00  6.0968647E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.1440051E+00 -2.5510273E+00 -2.5463751E+00  2.8092217E+00 -2.5463493E+00 -2.5510016E+00  6.1440034E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2293537E+00 -2.3922700E+00 -2.3875862E+00  4.6307359E+00 -2.3875587E+00 -2.3922426E+00  6.2293522E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.3593846E+00 -2.1904154E+00 -2.1857004E+00  7.1438101E+00 -2.1856713E+00 -2.1903864E+00  6.3593833E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5752494E+00 -2.5741042E+00 -2.5692559E+00  1.4033654E-03 -2.5692301E+00 -2.5740782E+00  5.5752501E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5664475E+00 -2.5099981E+00 -2.5051160E+00  6.0267351E-01 -2.5050883E+00 -2.5099702E+00  5.5664482E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.5829526E+00 -2.4222736E+00 -2.4173582E+00  1.4862969E+00 -2.4173284E+00 -2.4222437E+00  5.5829533E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.6298298E+00 -2.3057928E+00 -2.3008444E+00  2.7511616E+00 -2.3008125E+00 -2.3057609E+00  5.6298304E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.7125138E+00 -2.1550494E+00 -2.1500683E+00  4.5229185E+00 -2.1500343E+00 -2.1550154E+00  5.7125143E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8368433E+00 -1.9641349E+00 -1.9591215E+00  6.9572819E+00 -1.9590853E+00 -1.9640988E+00  5.8368438E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0931757E+00 -2.3348834E+00 -2.3297308E+00  1.6706038E-03 -2.3296973E+00 -2.3348498E+00  5.0931754E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.0870855E+00 -2.2734507E+00 -2.2682633E+00  5.9319501E-01 -2.2682274E+00 -2.2734148E+00  5.0870853E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1050047E+00 -2.1895776E+00 -2.1843557E+00  1.4589654E+00 -2.1843173E+00 -2.1895392E+00  5.1050045E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.1515302E+00 -2.0785994E+00 -2.0733435E+00  2.6934674E+00 -2.0733026E+00 -2.0785587E+00  5.1515301E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.2315710E+00 -1.9355410E+00 -1.9302514E+00  4.4156922E+00 -1.9302079E+00 -1.9354977E+00  5.2315709E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.3503801E+00 -1.7550844E+00 -1.7497614E+00  6.7718786E+00 -1.7497154E+00 -1.7550386E+00  5.3503801E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6453825E+00 -2.1131584E+00 -2.1076906E+00  1.9855142E-03 -2.1076491E+00 -2.1131168E+00  4.6453833E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6418136E+00 -2.0542797E+00 -2.0487760E+00  5.8385828E-01 -2.0487314E+00 -2.0542351E+00  4.6418143E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.6609963E+00 -1.9741056E+00 -1.9685664E+00  1.4319052E+00 -1.9685186E+00 -1.9740579E+00  4.6609969E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7070895E+00 -1.8684143E+00 -1.8628400E+00  2.6362068E+00 -1.8627891E+00 -1.8683635E+00  4.7070901E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7845140E+00 -1.7327236E+00 -1.7271145E+00  4.3091802E+00 -1.7270603E+00 -1.7326696E+00  4.7845146E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8979826E+00 -1.5622606E+00 -1.5566171E+00  6.5878221E+00 -1.5565595E+00 -1.5622033E+00  4.8979831E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2299612E+00 -1.9079362E+00 -1.9021426E+00  2.3560617E-03 -1.9020898E+00 -1.9078833E+00  4.2299609E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2287339E+00 -1.8514974E+00 -1.8456667E+00  5.7468514E-01 -1.8456101E+00 -1.8514407E+00  4.2287337E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2490391E+00 -1.7748757E+00 -1.7690084E+00  1.4051531E+00 -1.7689480E+00 -1.7748153E+00  4.2490388E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.2946269E+00 -1.6742628E+00 -1.6683594E+00  2.5794427E+00 -1.6682949E+00 -1.6741985E+00  4.2946266E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3694658E+00 -1.5456333E+00 -1.5396940E+00  4.2034962E+00 -1.5396255E+00 -1.5455650E+00  4.3694655E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.4777709E+00 -1.3847162E+00 -1.3787416E+00  6.4053165E+00 -1.3786688E+00 -1.3846439E+00  4.4777706E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8451166E+00 -1.7182736E+00 -1.7121435E+00  2.7915429E-03 -1.7120771E+00 -1.7182071E+00  3.8451167E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8460601E+00 -1.6641647E+00 -1.6579966E+00  5.6569726E-01 -1.6579254E+00 -1.6640935E+00  3.8460601E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8673545E+00 -1.5909539E+00 -1.5847481E+00  1.3787438E+00 -1.5846720E+00 -1.5908779E+00  3.8673546E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9123695E+00 -1.4952175E+00 -1.4889745E+00  2.5232327E+00 -1.4888934E+00 -1.4951367E+00  3.9123696E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9846555E+00 -1.3733526E+00 -1.3670727E+00  4.0987438E+00 -1.3669865E+00 -1.3732668E+00  3.9846556E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.0879702E+00 -1.2215498E+00 -1.2152335E+00  6.2245475E+00 -1.2151421E+00 -1.2214589E+00  4.0879703E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4891527E+00 -1.5432654E+00 -1.5367886E+00  3.3028481E-03 -1.5367055E+00 -1.5431824E+00  3.4891526E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4921030E+00 -1.4913811E+00 -1.4848651E+00  5.5691612E-01 -1.4847760E+00 -1.4912922E+00  3.4921030E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5142599E+00 -1.4214442E+00 -1.4148895E+00  1.3527094E+00 -1.4147942E+00 -1.4213493E+00  3.5142598E+00  0.0000000E+00  0.0000000E+00
