PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0768843285925549        1.1642787193942459        1.2640246654080958        1.3783565426534774        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00  3.4811416E-01  3.4811413E-01  3.4811413E-01  1.8500740E-03  3.4811413E-01  3.4811413E-01  3.4811410E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9944121E-01  3.9944116E-01  3.9944116E-01  8.0685152E-01  3.9944121E-01  3.9944121E-01  3.9944115E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.8903604E-01  4.8903597E-01  4.8903597E-01  1.9824579E+00  4.8903608E-01  4.8903608E-01  4.8903599E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.2776416E-01  6.2776406E-01  6.2776406E-01  3.6687163E+00  6.2776424E-01  6.2776424E-01  6.2776411E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.2774272E-01  8.2774260E-01  8.2774260E-01  6.0560305E+00  8.2774284E-01  8.2774284E-01  8.2774267E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1024152E+00  1.1024151E+00  1.1024151E+00  9.3960507E+00  1.1024154E+00  1.1024154E+00  1.1024152E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.3498545E-01  3.3498541E-01  3.3498541E-01  2.1159202E-03  3.3498554E-01  3.3498554E-01  3.3498551E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.8496306E-01  3.8496299E-01  3.8496298E-01  7.8618303E-01  3.8496318E-01  3.8496318E-01  3.8496310E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7152347E-01  4.7152337E-01  4.7152337E-01  1.9312709E+00  4.7152363E-01  4.7152362E-01  4.7152350E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.0471300E-01  6.0471286E-01  6.0471286E-01  3.5733388E+00  6.0471320E-01  6.0471319E-01  6.0471302E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.9567610E-01  7.9567593E-01  7.9567593E-01  5.8958165E+00  7.9567634E-01  7.9567634E-01  7.9567612E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0567219E+00  1.0567217E+00  1.0567217E+00  9.1392938E+00  1.0567221E+00  1.0567221E+00  1.0567219E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2166991E-01  3.2166982E-01  3.2166982E-01  2.4202267E-03  3.2166996E-01  3.2166996E-01  3.2166987E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.7035312E-01  3.7035300E-01  3.7035300E-01  7.6630200E-01  3.7035322E-01  3.7035322E-01  3.7035309E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.5398474E-01  4.5398458E-01  4.5398458E-01  1.8817984E+00  4.5398490E-01  4.5398490E-01  4.5398471E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8183605E-01  5.8183585E-01  5.8183585E-01  3.4806804E+00  5.8183627E-01  5.8183626E-01  5.8183601E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.6413779E-01  7.6413756E-01  7.6413755E-01  5.7393300E+00  7.6413808E-01  7.6413807E-01  7.6413776E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0121398E+00  1.0121396E+00  1.0121396E+00  8.8873106E+00  1.0121402E+00  1.0121402E+00  1.0121398E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.0820466E-01  3.0820456E-01  3.0820456E-01  2.7686123E-03  3.0820469E-01  3.0820469E-01  3.0820457E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5564779E-01  3.5564764E-01  3.5564764E-01  7.4722347E-01  3.5564790E-01  3.5564790E-01  3.5564771E-01  0.0000000E+00  0.0000000E+00
