PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0768843285925549        1.1642787193942459        1.2640246654080958        1.3783565426534774        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00 -1.8691013E+00  1.0997102E+00  1.0997102E+00  1.1025779E-05  1.0997361E+00  1.0997361E+00 -1.8691016E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.8079197E+00  1.1429498E+00  1.1429498E+00  7.0035503E-01  1.1429771E+00  1.1429771E+00 -1.8079200E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7110117E+00  1.2223233E+00  1.2223233E+00  1.7596188E+00  1.2223518E+00  1.2223518E+00 -1.7110119E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5680391E+00  1.3481505E+00  1.3481505E+00  3.3116205E+00  1.3481804E+00  1.3481804E+00 -1.5680394E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3674474E+00  1.5319686E+00  1.5319686E+00  5.5375602E+00  1.5319998E+00  1.5319998E+00 -1.3674476E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.0963926E+00  1.7866042E+00  1.7866042E+00  8.6764607E+00  1.7866368E+00  1.7866368E+00 -1.0963928E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.7519763E+00  1.0452039E+00  1.0452039E+00  1.4049257E-05  1.0452361E+00  1.0452361E+00 -1.7519762E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6924631E+00  1.0878623E+00  1.0878623E+00  6.9214978E-01  1.0878961E+00  1.0878961E+00 -1.6924631E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5987759E+00  1.1650770E+00  1.1650770E+00  1.7345381E+00  1.1651124E+00  1.1651124E+00 -1.5987759E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4613517E+00  1.2863939E+00  1.2863939E+00  3.2568339E+00  1.2864309E+00  1.2864309E+00 -1.4613517E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.2695581E+00  1.4624290E+00  1.4624289E+00  5.4333503E+00  1.4624675E+00  1.4624675E+00 -1.2695582E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.0116289E+00  1.7049322E+00  1.7049321E+00  8.4923741E+00  1.7049724E+00  1.7049723E+00 -1.0116290E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.6418090E+00  9.9425032E-01  9.9425032E-01  1.7907021E-05  9.9428969E-01  9.9428969E-01 -1.6418093E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5839153E+00  1.0363047E+00  1.0363047E+00  6.8382521E-01  1.0363460E+00  1.0363460E+00 -1.5839155E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4933593E+00  1.1113799E+00  1.1113799E+00  1.7091696E+00  1.1114231E+00  1.1114231E+00 -1.4933596E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3613116E+00  1.2282897E+00  1.2282897E+00  3.2014540E+00  1.2283349E+00  1.2283348E+00 -1.3613119E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1780060E+00  1.3967847E+00  1.3967847E+00  5.3280500E+00  1.3968318E+00  1.3968318E+00 -1.1780062E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -9.3268249E-01  1.6276096E+00  1.6276096E+00  8.3065626E+00  1.6276587E+00  1.6276587E+00 -9.3268269E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.5381416E+00  9.4661889E-01  9.4661889E-01  2.2830534E-05  9.4666710E-01  9.4666710E-01 -1.5381416E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4818214E+00  9.8804796E-01  9.8804796E-01  6.7537988E-01  9.8809848E-01  9.8809847E-01 -1.4818214E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3943109E+00  1.0610040E+00  1.0610040E+00  1.6835188E+00  1.0610568E+00  1.0610568E+00 -1.3943109E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.2674733E+00  1.1736088E+00  1.1736088E+00  3.1455177E+00  1.1736640E+00  1.1736640E+00 -1.2674734E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.0923552E+00  1.3348012E+00  1.3348012E+00  5.2217765E+00  1.3348588E+00  1.3348588E+00 -1.0923553E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -8.5913519E-01  1.5543884E+00  1.5543883E+00  8.1193063E+00  1.5544484E+00  1.5544484E+00 -8.5913528E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4405509E+00  9.0209653E-01  9.0209654E-01  2.9115694E-05  9.0215546E-01  9.0215547E-01 -1.4405511E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3857604E+00  9.4287991E-01  9.4287991E-01  6.6681236E-01  9.4294165E-01  9.4294165E-01 -1.3857606E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3012119E+00  1.0137373E+00  1.0137373E+00  1.6575911E+00  1.0138019E+00  1.0138019E+00 -1.3012121E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.1794224E+00  1.1221376E+00  1.1221376E+00  3.0890606E+00  1.1222051E+00  1.1222051E+00 -1.1794226E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.0122001E+00  1.2762592E+00  1.2762591E+00  5.1146427E+00  1.2763295E+00  1.2763295E+00 -1.0122003E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -7.9059768E-01  1.4850356E+00  1.4850355E+00  7.9308727E+00  1.4851089E+00  1.4851088E+00 -7.9059787E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.3486257E+00  8.6047541E-01  8.6047539E-01  3.7140861E-05  8.6054743E-01  8.6054740E-01 -1.3486259E+00  0.0000000E+00  0.0000000E+00
