PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0768843285925549        1.1642787193942459        1.2640246654080958        1.3783565426534774        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00  2.8918295E-01  2.8989171E-01  2.8989159E-01  1.8399477E+04  2.8989171E-01  2.8989159E-01  2.8918286E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  8.5835087E+01  8.5835806E+01  8.5835806E+01  1.9276220E+04  8.5835806E+01  8.5835806E+01  8.5835087E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7181818E+02  1.7181891E+02  1.7181891E+02  2.0214996E+04  1.7181891E+02  1.7181891E+02  1.7181818E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5832955E+02  2.5833028E+02  2.5833028E+02  2.1216720E+04  2.5833028E+02  2.5833028E+02  2.5832955E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.4546450E+02  3.4546525E+02  3.4546525E+02  2.2282202E+04  3.4546525E+02  3.4546525E+02  3.4546450E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.3332230E+02  4.3332305E+02  4.3332305E+02  2.3412160E+04  4.3332305E+02  4.3332305E+02  4.3332230E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8841991E-01  2.8919867E-01  2.8919844E-01  1.5310189E+04  2.8919877E-01  2.8919855E-01  2.8841992E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.0816695E+01  7.0817485E+01  7.0817485E+01  1.6026799E+04  7.0817485E+01  7.0817485E+01  7.0816695E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4160990E+02  1.4161070E+02  1.4161070E+02  1.6792842E+04  1.4161070E+02  1.4161070E+02  1.4160990E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1274121E+02  2.1274203E+02  2.1274202E+02  1.7608831E+04  2.1274203E+02  2.1274203E+02  2.1274121E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8428714E+02  2.8428797E+02  2.8428797E+02  1.8475187E+04  2.8428797E+02  2.8428797E+02  2.8428714E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.5632723E+02  3.5632806E+02  3.5632806E+02  1.9392256E+04  3.5632806E+02  3.5632806E+02  3.5632723E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8757662E-01  2.8843283E-01  2.8843264E-01  1.2727137E+04  2.8843298E-01  2.8843276E-01  2.8757655E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  5.8337164E+01  5.8338032E+01  5.8338032E+01  1.3311329E+04  5.8338032E+01  5.8338032E+01  5.8337164E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1652220E+02  1.1652308E+02  1.1652308E+02  1.3934703E+04  1.1652308E+02  1.1652308E+02  1.1652220E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7490164E+02  1.7490253E+02  1.7490253E+02  1.4597482E+04  1.7490253E+02  1.7490253E+02  1.7490164E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3353704E+02  2.3353794E+02  2.3353794E+02  1.5299808E+04  2.3353794E+02  2.3353794E+02  2.3353704E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.9249226E+02  2.9249318E+02  2.9249317E+02  1.6041762E+04  2.9249318E+02  2.9249318E+02  2.9249226E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8664772E-01  2.8758994E-01  2.8758968E-01  1.0568619E+04  2.8759006E-01  2.8758985E-01  2.8664771E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  4.7978469E+01  4.7979425E+01  4.7979425E+01  1.1043481E+04  4.7979425E+01  4.7979425E+01  4.7978469E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.5710306E+01  9.5711275E+01  9.5711275E+01  1.1549217E+04  9.5711275E+01  9.5711275E+01  9.5710306E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4352984E+02  1.4353082E+02  1.4353082E+02  1.2085840E+04  1.4353082E+02  1.4353082E+02  1.4352984E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9148674E+02  1.9148774E+02  1.9148773E+02  1.2653301E+04  1.9148774E+02  1.9148774E+02  1.9148674E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3963244E+02  2.3963345E+02  2.3963345E+02  1.3251502E+04  2.3963345E+02  2.3963345E+02  2.3963244E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8562747E-01  2.8666497E-01  2.8666469E-01  8.7660201E+03  2.8666532E-01  2.8666502E-01  2.8562751E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.9390227E+01  3.9391279E+01  3.9391279E+01  9.1507670E+03  3.9391279E+01  3.9391279E+01  3.9390227E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  7.8466329E+01  7.8467396E+01  7.8467396E+01  9.5596780E+03  7.8467397E+01  7.8467396E+01  7.8466329E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1755267E+02  1.1755375E+02  1.1755375E+02  9.9926238E+03  1.1755375E+02  1.1755375E+02  1.1755267E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5668952E+02  1.5669062E+02  1.5669062E+02  1.0449428E+04  1.5669062E+02  1.5669062E+02  1.5668952E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9591844E+02  1.9591955E+02  1.9591955E+02  1.0929877E+04  1.9591956E+02  1.9591956E+02  1.9591844E+02  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.8450894E-01  2.8565256E-01  2.8565211E-01  7.2616621E+03  2.8565290E-01  2.8565242E-01  2.8450884E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  3.2278908E+01  3.2280068E+01  3.2280068E+01  7.5722788E+03  3.2280069E+01  3.2280068E+01  3.2278908E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  6.4197405E+01  6.4198582E+01  6.4198581E+01  7.9016611E+03  6.4198582E+01  6.4198582E+01  6.4197404E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.6071654E+01  9.6072848E+01  9.6072847E+01  8.2495893E+03  9.6072849E+01  9.6072848E+01  9.6071654E+01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2793446E+02  1.2793567E+02  1.2793567E+02  8.6158085E+03  1.2793567E+02  1.2793567E+02  1.2793446E+02  0.0000000E+00  0.0000000E+00
