PdfType: replica
Format: lhagrid1
---
   1.0000000000000001E-009   1.4508287784959398E-009   2.1049041445120207E-009   3.0538555088334157E-009   4.4306214575838816E-009   6.4280731172843209E-009   9.3260334688321995E-009   1.3530477745798068E-008   1.9630406500402714E-008   2.8480358684358022E-008   4.1320124001153370E-008   5.9948425031894094E-008   8.6974900261778356E-008   1.2618568830660210E-007   1.8307382802953678E-007   2.6560877829466870E-007   3.8535285937105315E-007   5.5908101825122239E-007   8.1113083078968731E-007   1.1768119524349981E-006   1.7073526474706905E-006   2.4770763559917115E-006   3.5938136638046262E-006   5.2140082879996849E-006   7.5646332755462914E-006   1.0974987654930569E-005   1.5922827933410941E-005   2.3101297000831580E-005   3.3516026509388410E-005   4.8626015800653536E-005   7.0548023107186455E-005   1.0235310218990269E-004   1.4849682622544667E-004   2.1544346900318823E-004   3.1257158496882353E-004   4.5348785081285824E-004   6.5793322465756835E-004   9.5454845666183481E-004   1.3848863713938717E-003   2.0092330025650459E-003   2.9150530628251760E-003   4.2292428743894986E-003   6.1359072734131761E-003   8.9021508544503934E-003   1.2915496650148829E-002   1.8738174228603830E-002   2.7185882427329403E-002   3.9442060594376556E-002   5.7223676593502207E-002   8.3021756813197525E-002  0.10000000000000001       0.11836734693877551       0.13673469387755102       0.15510204081632653       0.17346938775510204       0.19183673469387758       0.21020408163265308       0.22857142857142856       0.24693877551020407       0.26530612244897961       0.28367346938775512       0.30204081632653063       0.32040816326530613       0.33877551020408170       0.35714285714285710       0.37551020408163271       0.39387755102040811       0.41224489795918373       0.43061224489795924       0.44897959183673475       0.46734693877551026       0.48571428571428565       0.50408163265306127       0.52244897959183678       0.54081632653061229       0.55918367346938780       0.57755102040816331       0.59591836734693870       0.61428571428571421       0.63265306122448983       0.65102040816326534       0.66938775510204085       0.68775510204081625       0.70612244897959175       0.72448979591836737       0.74285714285714288       0.76122448979591839       0.77959183673469379       0.79795918367346941       0.81632653061224492       0.83469387755102042       0.85306122448979593       0.87142857142857133       0.88979591836734695       0.90816326530612246       0.92653061224489797       0.94489795918367347       0.96326530612244898       0.98163265306122449        1.0000000000000000     
  0.99999999999999989        1.0768843285925549        1.1642787193942459        1.2640246654080958        1.3783565426534774        1.5099999999999998     
  -5 -4 -3 -2 -1 21  1  2  3  4  5
 0.0000000E+00  0.0000000E+00 -7.0241767E-01  5.1255083E-01  5.1255083E-01  9.6738266E-05  5.1255095E-01  5.1255095E-01 -7.0241779E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.7330177E-01  5.3811471E-01  5.3811471E-01  4.0585539E-01  5.3811489E-01  5.3811489E-01 -6.7330189E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.2094844E-01  5.8698298E-01  5.8698298E-01  1.0169791E+00  5.8698321E-01  5.8698321E-01 -6.2094856E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.3703078E-01  6.6747937E-01  6.6747936E-01  1.9125866E+00  6.6747966E-01  6.6747966E-01 -5.3703089E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.1203959E-01  7.8910992E-01  7.8910991E-01  3.2072120E+00  7.8911029E-01  7.8911028E-01 -4.1203970E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3522884E-01  9.6261762E-01  9.6261760E-01  5.0609581E+00  9.6261805E-01  9.6261804E-01 -2.3522895E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.8165093E-01  5.0473562E-01  5.0473562E-01  1.7279034E-04  5.0473582E-01  5.0473582E-01 -6.8165102E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.5314610E-01  5.2962686E-01  5.2962686E-01  3.9885703E-01  5.2962714E-01  5.2962714E-01 -6.5314617E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.0229691E-01  5.7693072E-01  5.7693072E-01  9.9791267E-01  5.7693107E-01  5.7693107E-01 -6.0229697E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.2131818E-01  6.5442915E-01  6.5442915E-01  1.8749969E+00  6.5442958E-01  6.5442957E-01 -5.2131823E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0137561E-01  7.7095331E-01  7.7095330E-01  3.1418138E+00  7.7095383E-01  7.7095381E-01 -4.0137565E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.3253917E-01  9.3643013E-01  9.3643011E-01  4.9533507E+00  9.3643074E-01  9.3643072E-01 -2.3253921E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.6053175E-01  4.9653591E-01  4.9653591E-01  2.7224487E-04  4.9653612E-01  4.9653612E-01 -6.6053180E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.3263665E-01  5.2076000E-01  5.2075999E-01  3.9181568E-01  5.2076031E-01  5.2076030E-01 -6.3263670E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.8326488E-01  5.6653046E-01  5.6653046E-01  9.7876329E-01  5.6653089E-01  5.6653088E-01 -5.8326493E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.0514825E-01  6.4111226E-01  6.4111225E-01  1.8372391E+00  6.4111280E-01  6.4111279E-01 -5.0514830E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.9009157E-01  7.5269740E-01  7.5269738E-01  3.0760105E+00  7.5269806E-01  7.5269804E-01 -3.9009162E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2893262E-01  9.1044497E-01  9.1044495E-01  4.8448481E+00  9.1044577E-01  9.1044574E-01 -2.2893267E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.3906877E-01  4.8793346E-01  4.8793346E-01  3.9973197E-04  4.8793376E-01  4.8793376E-01 -6.3906873E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.1178353E-01  5.1149777E-01  5.1149777E-01  3.8474356E-01  5.1149822E-01  5.1149821E-01 -6.1178349E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.6386431E-01  5.5576732E-01  5.5576731E-01  9.5955581E-01  5.5576792E-01  5.5576790E-01 -5.6386429E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.8853603E-01  6.2751393E-01  6.2751391E-01  1.7993633E+00  6.2751469E-01  6.2751467E-01 -4.8853601E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.7820828E-01  7.3432478E-01  7.3432475E-01  3.0099050E+00  7.3432571E-01  7.3432568E-01 -3.7820827E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.2444071E-01  8.8463705E-01  8.8463702E-01  4.7356575E+00  8.8463816E-01  8.8463812E-01 -2.2444070E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -6.1728940E-01  4.7892386E-01  4.7892386E-01  5.6027870E-04  4.7892440E-01  4.7892440E-01 -6.1728951E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.9061535E-01  5.0183766E-01  5.0183765E-01  3.7765362E-01  5.0183838E-01  5.0183837E-01 -5.9061546E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.4412547E-01  5.4464016E-01  5.4464014E-01  9.4031583E-01  5.4464107E-01  5.4464106E-01 -5.4412557E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.7151464E-01  6.1363314E-01  6.1363311E-01  1.7614196E+00  6.1363426E-01  6.1363423E-01 -4.7151473E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.6576439E-01  7.1583182E-01  7.1583179E-01  2.9435981E+00  7.1583316E-01  7.1583312E-01 -3.6576447E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1911245E-01  8.5899526E-01  8.5899522E-01  4.6259783E+00  8.5899683E-01  8.5899678E-01 -2.1911253E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.9523837E-01  4.6951765E-01  4.6951765E-01  7.5927992E-04  4.6951839E-01  4.6951839E-01 -5.9523832E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.6917812E-01  4.9179215E-01  4.9179214E-01  3.7055912E-01  4.9179313E-01  4.9179312E-01 -5.6917808E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.2409597E-01  5.3316292E-01  5.3316290E-01  9.2106895E-01  5.3316415E-01  5.3316413E-01 -5.2409594E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.5413456E-01  5.9948398E-01  5.9948394E-01  1.7234572E+00  5.9948548E-01  5.9948544E-01 -4.5413453E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.5281580E-01  6.9723009E-01  6.9723004E-01  2.8771872E+00  6.9723187E-01  6.9723182E-01 -3.5281577E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.1301383E-01  8.3352388E-01  8.3352382E-01  4.5160010E+00  8.3352597E-01  8.3352590E-01 -2.1301381E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.7297978E-01  4.5974220E-01  4.5974220E-01  1.0022485E-03  4.5974317E-01  4.5974317E-01 -5.7297989E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.4753684E-01  4.8139048E-01  4.8139046E-01  3.6347289E-01  4.8139176E-01  4.8139175E-01 -5.4753695E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.0384218E-01  5.2136620E-01  5.2136617E-01  9.0183969E-01  5.2136783E-01  5.2136779E-01 -5.0384227E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.3646468E-01  5.8509709E-01  5.8509704E-01  1.6855232E+00  5.8509907E-01  5.8509902E-01 -4.3646477E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.3943648E-01  6.7854766E-01  6.7854760E-01  2.8107646E+00  6.7855002E-01  6.7854995E-01 -3.3943657E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0622843E-01  8.0824379E-01  8.0824372E-01  4.4059055E+00  8.0824656E-01  8.0824647E-01 -2.0622851E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.5059564E-01  4.4964334E-01  4.4964334E-01  1.2945760E-03  4.4964450E-01  4.4964450E-01 -5.5059557E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.2577407E-01  4.7068008E-01  4.7068007E-01  3.5640664E-01  4.7068169E-01  4.7068167E-01 -5.2577400E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.8344761E-01  5.0929852E-01  5.0929849E-01  8.8265025E-01  5.0930060E-01  5.0930055E-01 -4.8344754E-01  0.0000000E+00  0.0000000E+00
