PdfType: error
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5  -4  -3  -2  -1  1  2  3  4  5  21
0.00000000e+00 0.00000000e+00 1.51482000e-01 4.84627500e-01 4.84644500e-01 4.84929500e-01 4.86215000e-01 1.51482000e-01 0.00000000e+00 0.00000000e+00 4.46721000e-02
0.00000000e+00 6.30375000e-02 2.13032500e-01 5.42890000e-01 5.42915000e-01 5.43240000e-01 5.44615000e-01 2.13032500e-01 6.30375000e-02 0.00000000e+00 1.69966500e+00
0.00000000e+00 1.53966500e-01 3.02548000e-01 6.29280000e-01 6.29310000e-01 6.29680000e-01 6.31145000e-01 3.02548000e-01 1.53966500e-01 0.00000000e+00 4.20353000e+00
0.00000000e+00 2.76594500e-01 4.23822000e-01 7.47555000e-01 7.47595000e-01 7.48010000e-01 7.49565000e-01 4.23822000e-01 2.76594500e-01 0.00000000e+00 7.72915000e+00
0.00000000e+00 4.35480000e-01 5.81405000e-01 9.02250000e-01 9.02300000e-01 9.02755000e-01 9.04400000e-01 5.81405000e-01 4.35480000e-01 0.00000000e+00 1.24659000e+01
0.00000000e+00 6.35735000e-01 7.80400000e-01 1.09845500e+00 1.09851000e+00 1.09901500e+00 1.10075000e+00 7.80400000e-01 6.35735000e-01 0.00000000e+00 1.86153000e+01
0.00000000e+00 8.83055000e-01 1.02649000e+00 1.34183000e+00 1.34189000e+00 1.34244500e+00 1.34428000e+00 1.02649000e+00 8.83055000e-01 0.00000000e+00 2.63906500e+01
0.00000000e+00 1.18370000e+00 1.32594500e+00 1.63864000e+00 1.63871000e+00 1.63931500e+00 1.64124500e+00 1.32594500e+00 1.18370000e+00 0.00000000e+00 3.60165500e+01
4.16027000e-01 1.58729000e+00 1.72825000e+00 2.03810000e+00 2.03818000e+00 2.03884500e+00 2.04088500e+00 1.72825000e+00 1.58729000e+00 4.16027000e-01 4.83044000e+01
9.17395000e-01 2.07636500e+00 2.21606000e+00 2.52310000e+00 2.52319000e+00 2.52392000e+00 2.52607500e+00 2.21606000e+00 2.07636500e+00 9.17395000e-01 6.34100000e+01
1.51599000e+00 2.66281000e+00 2.80125500e+00 3.10551500e+00 3.10562000e+00 3.10641000e+00 3.10868500e+00 2.80125500e+00 2.66281000e+00 1.51599000e+00 8.16970000e+01
2.22517500e+00 3.35997500e+00 3.49718500e+00 3.79870000e+00 3.79881000e+00 3.79967500e+00 3.80207000e+00 3.49718500e+00 3.35997500e+00 2.22517500e+00 1.03551500e+02
3.05938500e+00 4.18228000e+00 4.31827000e+00 4.61707000e+00 4.61719500e+00 4.61813000e+00 4.62065000e+00 4.31827000e+00 4.18228000e+00 3.05938500e+00 1.29369000e+02
4.03408500e+00 5.14520000e+00 5.27995000e+00 5.57610000e+00 5.57620000e+00 5.57725000e+00 5.57990000e+00 5.27995000e+00 5.14520000e+00 4.03408500e+00 1.59550000e+02
5.16575000e+00 6.26515000e+00 6.39875000e+00 6.69220000e+00 6.69235000e+00 6.69345000e+00 6.69625000e+00 6.39875000e+00 6.26515000e+00 5.16575000e+00 1.94495500e+02
6.47175000e+00 7.55960000e+00 7.69200000e+00 7.98280000e+00 7.98295000e+00 7.98415000e+00 7.98710000e+00 7.69200000e+00 7.55960000e+00 6.47175000e+00 2.34602000e+02
7.97035000e+00 9.04670000e+00 9.17795000e+00 9.46615000e+00 9.46630000e+00 9.46760000e+00 9.47065000e+00 9.17795000e+00 9.04670000e+00 7.97035000e+00 2.80256000e+02
9.68055000e+00 1.07455500e+01 1.08756000e+01 1.11612000e+01 1.11614000e+01 1.11627500e+01 1.11660000e+01 1.08756000e+01 1.07455500e+01 9.68055000e+00 3.31828500e+02
1.16219500e+01 1.26756500e+01 1.28045500e+01 1.30876000e+01 1.30878000e+01 1.30893000e+01 1.30927000e+01 1.28045500e+01 1.26756500e+01 1.16219500e+01 3.89671500e+02
1.38147000e+01 1.48572000e+01 1.49849500e+01 1.52654500e+01 1.52657000e+01 1.52672500e+01 1.52708000e+01 1.49849500e+01 1.48572000e+01 1.38147000e+01 4.54110000e+02
1.62792000e+01 1.73106000e+01 1.74372500e+01 1.77152000e+01 1.77154500e+01 1.77171500e+01 1.77208500e+01 1.74372500e+01 1.73106000e+01 1.62792000e+01 5.25440000e+02
1.90360500e+01 2.00564500e+01 2.01819500e+01 2.04574500e+01 2.04577000e+01 2.04595000e+01 2.04634000e+01 2.01819500e+01 2.00564500e+01 1.90360500e+01 6.03925000e+02
2.21059000e+01 2.31153000e+01 2.32397000e+01 2.35127000e+01 2.35130000e+01 2.35149000e+01 2.35190000e+01 2.32397000e+01 2.31153000e+01 2.21059000e+01 6.89785000e+02
0.00000000e+00 0.00000000e+00 1.44873106e-01 4.63468046e-01 4.63489395e-01 4.63831623e-01 4.65315690e-01 1.44873106e-01 0.00000000e+00 0.00000000e+00 5.11455023e-02
